Configuración utilizada:
Operador de selección: Por Torneo con tamaño de torneo: 2 individuos
Operador de cruce: Cruce de Orden
Operador de mutación: Mutación por Inversión. Probabilidad: 0.4
Mejor fitness en iteración 205: 5645.0 Diferencia: -387.0
Mejor fitness en iteración 206: 5645.0 Diferencia: -5383.0
Mejor fitness en iteración 207: 5645.0 Diferencia: -5410.0
Mejor fitness en iteración 208: 5645.0 Diferencia: -5396.0
Mejor fitness en iteración 209: 5645.0 Diferencia: -5373.0
Mejor fitness en iteración 210: 5645.0 Diferencia: -5372.0
Mejor fitness en iteración 211: 5645.0 Diferencia: -5372.0
Mejor fitness en iteración 212: 5645.0 Diferencia: -5360.0
Mejor fitness en iteración 213: 5645.0 Diferencia: -5355.0
Mejor fitness en iteración 214: 5645.0 Diferencia: -5370.0
Mejor fitness en iteración 215: 5645.0 Diferencia: -5372.0
Mejor fitness en iteración 216: 5645.0 Diferencia: -5366.0
Mejor fitness en iteración 217: 5645.0 Diferencia: -5372.0
Mejor fitness en iteración 218: 5645.0 Diferencia: -5366.0
Mejor fitness en iteración 219: 5645.0 Diferencia: -5378.0
Mejor fitness en iteración 220: 5645.0 Diferencia: -5396.0
Mejor fitness en iteración 221: 5645.0 Diferencia: -5406.0
Mejor fitness en iteración 222: 5645.0 Diferencia: -5372.0
Mejor fitness en iteración 223: 5645.0 Diferencia: -5363.0
Mejor fitness en iteración 224: 5645.0 Diferencia: -5398.0
Mejor fitness en iteración 225: 5645.0 Diferencia: -5376.0
Mejor fitness en iteración 226: 5645.0 Diferencia: -5414.0
Mejor fitness en iteración 227: 5645.0 Diferencia: -5367.0
Mejor fitness en iteración 228: 5645.0 Diferencia: -5367.0
Mejor fitness en iteración 229: 5645.0 Diferencia: -310.0
Mejor fitness en iteración 230: 5645.0 Diferencia: -5390.0
Mejor fitness en iteración 231: 5645.0 Diferencia: -5396.0
Mejor fitness en iteración 232: 5645.0 Diferencia: -5392.0
Mejor fitness en iteración 233: 5645.0 Diferencia: -5385.0
Mejor fitness en iteración 234: 5645.0 Diferencia: -5377.0
Mejor fitness en iteración 235: 5639.0 Diferencia: -5387.0
Mejor fitness en iteración 236: 5639.0 Diferencia: -5356.0
Mejor fitness en iteración 237: 5639.0 Diferencia: -5412.0
Mejor fitness en iteración 238: 5639.0 Diferencia: -5432.0
Mejor fitness en iteración 239: 5639.0 Diferencia: -5410.0
Mejor fitness en iteración 240: 5639.0 Diferencia: -5412.0
Mejor fitness en iteración 241: 5639.0 Diferencia: -5422.0
Mejor fitness en iteración 242: 5639.0 Diferencia: -5394.0
Mejor fitness en iteración 243: 5639.0 Diferencia: -5384.0
Mejor fitness en iteración 244: 5639.0 Diferencia: -5414.0
Mejor fitness en iteración 245: 5639.0 Diferencia: -5429.0
Mejor fitness en iteración 246: 5639.0 Diferencia: -5450.0
Mejor fitness en iteración 247: 5639.0 Diferencia: -5424.0
Mejor fitness en iteración 248: 5639.0 Diferencia: -5398.0
Mejor fitness en iteración 249: 5639.0 Diferencia: -5419.0
Mejor fitness en iteración 250: 5639.0 Diferencia: -5420.0
Mejor fitness en iteración 251: 5639.0 Diferencia: -5442.0
Mejor fitness en iteración 252: 5639.0 Diferencia: -5436.0
Mejor fitness en iteración 253: 5639.0 Diferencia: -5416.0
Mejor fitness en iteración 254: 5639.0 Diferencia: -5394.0
Mejor fitness en iteración 255: 5639.0 Diferencia: -5397.0
Mejor fitness en iteración 256: 5639.0 Diferencia: -5402.0
Mejor fitness en iteración 257: 5639.0 Diferencia: -5401.0
Mejor fitness en iteración 258: 5639.0 Diferencia: -5395.0
Mejor fitness en iteración 259: 5639.0 Diferencia: -5397.0
Mejor fitness en iteración 260: 5639.0 Diferencia: -5407.0
Mejor fitness en iteración 261: 5639.0 Diferencia: -5384.0
Mejor fitness en iteración 262: 5639.0 Diferencia: -5397.0
Mejor fitness en iteración 263: 5639.0 Diferencia: -5411.0
Mejor fitness en iteración 264: 5639.0 Diferencia: -5384.0
Mejor fitness en iteración 265: 5639.0 Diferencia: -5380.0
Mejor fitness en iteración 266: 5639.0 Diferencia: -5404.0
Mejor fitness en iteración 267: 5639.0 Diferencia: -5414.0
Mejor fitness en iteración 268: 5639.0 Diferencia: -5344.0
Mejor fitness en iteración 269: 5639.0 Diferencia: -5384.0
Mejor fitness en iteración 270: 5639.0 Diferencia: -5378.0
Mejor fitness en iteración 271: 5639.0 Diferencia: -5445.0
Mejor fitness en iteración 272: 5639.0 Diferencia: -5372.0
Mejor fitness en iteración 273: 5639.0 Diferencia: -5404.0
Mejor fitness en iteración 274: 5639.0 Diferencia: -5371.0
Mejor fitness en iteración 275: 5639.0 Diferencia: -5410.0
Mejor fitness en iteración 276: 5639.0 Diferencia: -5468.0
Mejor fitness en iteración 277: 5639.0 Diferencia: -5484.0
Mejor fitness en iteración 278: 5639.0 Diferencia: -5442.0
Mejor fitness en iteración 279: 5639.0 Diferencia: -5428.0
Mejor fitness en iteración 280: 5639.0 Diferencia: -5400.0
Mejor fitness en iteración 281: 5639.0 Diferencia: -5452.0
Mejor fitness en iteración 282: 5638.0 Diferencia: -5412.0
Mejor fitness en iteración 283: 5638.0 Diferencia: -5380.0
Mejor fitness en iteración 284: 5638.0 Diferencia: -5393.0
Mejor fitness en iteración 285: 5638.0 Diferencia: -5459.0
Mejor fitness en iteración 286: 5638.0 Diferencia: -5434.0
Mejor fitness en iteración 287: 5638.0 Diferencia: -5427.0
Mejor fitness en iteración 288: 5638.0 Diferencia: -5471.0
Mejor fitness en iteración 289: 5638.0 Diferencia: -5432.0
Mejor fitness en iteración 290: 5638.0 Diferencia: -5366.0
Mejor fitness en iteración 291: 5638.0 Diferencia: -5376.0
Mejor fitness en iteración 292: 5638.0 Diferencia: -5405.0
Mejor fitness en iteración 293: 5638.0 Diferencia: -294.0
Mejor fitness en iteración 294: 5638.0 Diferencia: -266.0
Mejor fitness en iteración 295: 5638.0 Diferencia: -199.0
Mejor fitness en iteración 296: 5637.0 Diferencia: -217.0
Mejor fitness en iteración 297: 5637.0 Diferencia: -5379.0
Mejor fitness en iteración 298: 5637.0 Diferencia: -5380.0
Mejor fitness en iteración 299: 5637.0 Diferencia: -5372.0
Mejor fitness en iteración 300: 5637.0 Diferencia: -416.0
Mejor fitness en iteración 301: 5637.0 Diferencia: -5377.0
Mejor fitness en iteración 302: 5637.0 Diferencia: -5372.0
Mejor fitness en iteración 303: 5637.0 Diferencia: -5398.0
Mejor fitness en iteración 304: 5637.0 Diferencia: -5396.0
Mejor fitness en iteración 305: 5637.0 Diferencia: -5378.0
Mejor fitness en iteración 306: 5633.0 Diferencia: -5393.0
Mejor fitness en iteración 307: 5637.0 Diferencia: -5371.0
Mejor fitness en iteración 308: 5637.0 Diferencia: -5409.0
Mejor fitness en iteración 309: 5633.0 Diferencia: -5383.0
Mejor fitness en iteración 310: 5633.0 Diferencia: -5410.0
Mejor fitness en iteración 311: 5633.0 Diferencia: -376.0
Mejor fitness en iteración 312: 5633.0 Diferencia: -5395.0
Mejor fitness en iteración 313: 5633.0 Diferencia: -5406.0
Mejor fitness en iteración 314: 5633.0 Diferencia: -5414.0
Mejor fitness en iteración 315: 5633.0 Diferencia: -5374.0
Mejor fitness en iteración 316: 5632.0 Diferencia: -5407.0
Mejor fitness en iteración 317: 5632.0 Diferencia: -5473.0
Mejor fitness en iteración 318: 5632.0 Diferencia: -5392.0
Mejor fitness en iteración 319: 5632.0 Diferencia: -5391.0
Mejor fitness en iteración 320: 5632.0 Diferencia: -5404.0
Mejor fitness en iteración 321: 5632.0 Diferencia: -5412.0
Mejor fitness en iteración 322: 5632.0 Diferencia: -5452.0
Mejor fitness en iteración 323: 5632.0 Diferencia: -5408.0
Mejor fitness en iteración 324: 5632.0 Diferencia: -5396.0
Mejor fitness en iteración 325: 5632.0 Diferencia: -5404.0
Mejor fitness en iteración 326: 5631.0 Diferencia: -5410.0
Mejor fitness en iteración 327: 5632.0 Diferencia: -5410.0
Mejor fitness en iteración 328: 5632.0 Diferencia: -5444.0
Mejor fitness en iteración 329: 5632.0 Diferencia: -5415.0
Mejor fitness en iteración 330: 5632.0 Diferencia: -5360.0
Mejor fitness en iteración 331: 5632.0 Diferencia: -5369.0
Mejor fitness en iteración 332: 5632.0 Diferencia: -5408.0
Mejor fitness en iteración 333: 5632.0 Diferencia: -5413.0
Mejor fitness en iteración 334: 5632.0 Diferencia: -223.0
Mejor fitness en iteración 335: 5632.0 Diferencia: -5392.0
Mejor fitness en iteración 336: 5632.0 Diferencia: -5408.0
Mejor fitness en iteración 337: 5632.0 Diferencia: -5390.0
Mejor fitness en iteración 338: 5632.0 Diferencia: -5427.0
Mejor fitness en iteración 339: 5632.0 Diferencia: -5377.0
Mejor fitness en iteración 340: 5632.0 Diferencia: -5384.0
Mejor fitness en iteración 341: 5632.0 Diferencia: -5396.0
Mejor fitness en iteración 342: 5632.0 Diferencia: -5387.0
Mejor fitness en iteración 343: 5632.0 Diferencia: -5401.0
Mejor fitness en iteración 344: 5632.0 Diferencia: -5434.0
Mejor fitness en iteración 345: 5632.0 Diferencia: -451.0
Mejor fitness en iteración 346: 5632.0 Diferencia: -5410.0
Mejor fitness en iteración 347: 5632.0 Diferencia: -5390.0
Mejor fitness en iteración 348: 5632.0 Diferencia: -5413.0
Mejor fitness en iteración 349: 5632.0 Diferencia: -5437.0
Mejor fitness en iteración 350: 5632.0 Diferencia: -5388.0
Mejor fitness en iteración 351: 5632.0 Diferencia: -5452.0
Mejor fitness en iteración 352: 5632.0 Diferencia: -5436.0
Mejor fitness en iteración 353: 5632.0 Diferencia: -5471.0
Mejor fitness en iteración 354: 5632.0 Diferencia: -5393.0
Mejor fitness en iteración 355: 5632.0 Diferencia: -5389.0
Mejor fitness en iteración 356: 5632.0 Diferencia: -5459.0
Mejor fitness en iteración 357: 5632.0 Diferencia: -5419.0
Mejor fitness en iteración 358: 5632.0 Diferencia: -5452.0
Mejor fitness en iteración 359: 5632.0 Diferencia: -5486.0
Mejor fitness en iteración 360: 5632.0 Diferencia: -5434.0
Mejor fitness en iteración 361: 5632.0 Diferencia: -5403.0
Mejor fitness en iteración 362: 5632.0 Diferencia: -5372.0
Mejor fitness en iteración 363: 5632.0 Diferencia: -5396.0
Mejor fitness en iteración 364: 5632.0 Diferencia: -5361.0
Mejor fitness en iteración 365: 5632.0 Diferencia: -5397.0
Mejor fitness en iteración 366: 5632.0 Diferencia: -5374.0
Mejor fitness en iteración 367: 5632.0 Diferencia: -464.0
Mejor fitness en iteración 368: 5632.0 Diferencia: -5384.0
Mejor fitness en iteración 369: 5632.0 Diferencia: -5408.0
Mejor fitness en iteración 370: 5632.0 Diferencia: -5421.0
Mejor fitness en iteración 371: 5632.0 Diferencia: -5404.0
Mejor fitness en iteración 372: 5632.0 Diferencia: -5413.0
Mejor fitness en iteración 373: 5631.0 Diferencia: -5383.0
Mejor fitness en iteración 374: 5631.0 Diferencia: -5418.0
Mejor fitness en iteración 375: 5631.0 Diferencia: -5434.0
Mejor fitness en iteración 376: 5631.0 Diferencia: -5413.0
Mejor fitness en iteración 377: 5631.0 Diferencia: -5438.0
Mejor fitness en iteración 378: 5631.0 Diferencia: -5426.0
Mejor fitness en iteración 379: 5631.0 Diferencia: -5386.0
Mejor fitness en iteración 380: 5631.0 Diferencia: -5439.0
Mejor fitness en iteración 381: 5631.0 Diferencia: -5404.0
Mejor fitness en iteración 382: 5631.0 Diferencia: -5376.0
Mejor fitness en iteración 383: 5631.0 Diferencia: -5408.0
Mejor fitness en iteración 384: 5631.0 Diferencia: -5424.0
Mejor fitness en iteración 385: 5631.0 Diferencia: -5419.0
Mejor fitness en iteración 386: 5631.0 Diferencia: -5407.0
Mejor fitness en iteración 387: 5631.0 Diferencia: -5402.0
Mejor fitness en iteración 388: 5631.0 Diferencia: -5369.0
Mejor fitness en iteración 389: 5631.0 Diferencia: -5414.0
Mejor fitness en iteración 390: 5631.0 Diferencia: -5415.0
Mejor fitness en iteración 391: 5631.0 Diferencia: -5449.0
Mejor fitness en iteración 392: 5631.0 Diferencia: -5429.0
Mejor fitness en iteración 393: 5631.0 Diferencia: -5408.0
Mejor fitness en iteración 394: 5631.0 Diferencia: -5416.0
Mejor fitness en iteración 395: 5631.0 Diferencia: -5403.0
Mejor fitness en iteración 396: 5631.0 Diferencia: -5438.0
Mejor fitness en iteración 397: 5631.0 Diferencia: -5444.0
Mejor fitness en iteración 398: 5631.0 Diferencia: -5473.0
Mejor fitness en iteración 399: 5631.0 Diferencia: -5448.0
Mejor fitness en iteración 400: 5631.0 Diferencia: -5444.0
Mejor fitness en iteración 401: 5631.0 Diferencia: -5424.0
Mejor fitness en iteración 402: 5631.0 Diferencia: -5416.0
Mejor fitness en iteración 403: 5631.0 Diferencia: -5401.0
Mejor fitness en iteración 404: 5631.0 Diferencia: -5372.0
Mejor fitness en iteración 405: 5631.0 Diferencia: -5362.0
Mejor fitness en iteración 406: 5631.0 Diferencia: -5394.0
Mejor fitness en iteración 407: 5631.0 Diferencia: -5387.0
Mejor fitness en iteración 408: 5631.0 Diferencia: -5384.0
Mejor fitness en iteración 409: 5631.0 Diferencia: -5373.0
Mejor fitness en iteración 410: 5631.0 Diferencia: -292.0
Mejor fitness en iteración 411: 5631.0 Diferencia: -5384.0
Mejor fitness en iteración 412: 5631.0 Diferencia: -5370.0
Mejor fitness en iteración 413: 5631.0 Diferencia: -276.0
Mejor fitness en iteración 414: 5631.0 Diferencia: -5349.0
Mejor fitness en iteración 415: 5631.0 Diferencia: -269.0
Mejor fitness en iteración 416: 5631.0 Diferencia: -5360.0
Mejor fitness en iteración 417: 5631.0 Diferencia: -5374.0
Mejor fitness en iteración 418: 5631.0 Diferencia: -5380.0
Mejor fitness en iteración 419: 5631.0 Diferencia: -5384.0
Mejor fitness en iteración 420: 5631.0 Diferencia: -5379.0
Mejor fitness en iteración 421: 5631.0 Diferencia: -5387.0
Mejor fitness en iteración 422: 5631.0 Diferencia: -5374.0
Mejor fitness en iteración 423: 5631.0 Diferencia: -5362.0
Mejor fitness en iteración 424: 5631.0 Diferencia: -374.0
Mejor fitness en iteración 425: 5631.0 Diferencia: -5386.0
Mejor fitness en iteración 426: 5631.0 Diferencia: -5384.0
Mejor fitness en iteración 427: 5631.0 Diferencia: -5373.0
Mejor fitness en iteración 428: 5631.0 Diferencia: -5401.0
Mejor fitness en iteración 429: 5631.0 Diferencia: -5393.0
