Problema: p43.atsp
Configuración utilizada:
Operador de selección: Por Torneo con tamaño de torneo: 2 individuos
Operador de cruce: Cruce de arcos
Operador de mutación: Mutación por Inversión. Probabilidad: 0.35
Mejor fitness en iteración 55: 5668.0 Diferencia: -5378.0
Mejor fitness en iteración 56: 5668.0 Diferencia: -5360.0
Mejor fitness en iteración 57: 5661.0 Diferencia: -442.0
Mejor fitness en iteración 58: 5661.0 Diferencia: -5374.0
Mejor fitness en iteración 59: 5661.0 Diferencia: -213.0
Mejor fitness en iteración 60: 5661.0 Diferencia: -5365.0
Mejor fitness en iteración 61: 5658.0 Diferencia: -5360.0
Mejor fitness en iteración 62: 5658.0 Diferencia: -5362.0
Mejor fitness en iteración 63: 5657.0 Diferencia: -287.0
Mejor fitness en iteración 64: 5653.0 Diferencia: -5378.0
Mejor fitness en iteración 65: 5645.0 Diferencia: -217.0
Mejor fitness en iteración 66: 5645.0 Diferencia: -213.0
Mejor fitness en iteración 67: 5645.0 Diferencia: -5384.0
Mejor fitness en iteración 68: 5640.0 Diferencia: -5373.0
Mejor fitness en iteración 69: 5640.0 Diferencia: -357.0
Mejor fitness en iteración 70: 5640.0 Diferencia: -5383.0
Mejor fitness en iteración 71: 5640.0 Diferencia: -5374.0
Mejor fitness en iteración 72: 5635.0 Diferencia: -210.0
Mejor fitness en iteración 73: 5635.0 Diferencia: -170.0
Mejor fitness en iteración 74: 5635.0 Diferencia: -5375.0
Mejor fitness en iteración 75: 5633.0 Diferencia: -5356.0
Mejor fitness en iteración 76: 5635.0 Diferencia: -5372.0
Mejor fitness en iteración 77: 5632.0 Diferencia: -5374.0
Mejor fitness en iteración 78: 5632.0 Diferencia: -5380.0
Mejor fitness en iteración 79: 5632.0 Diferencia: -260.0
Mejor fitness en iteración 80: 5632.0 Diferencia: -5364.0
Mejor fitness en iteración 81: 5632.0 Diferencia: -5374.0
Mejor fitness en iteración 82: 5632.0 Diferencia: -5381.0
Mejor fitness en iteración 83: 5629.0 Diferencia: -5365.0
Mejor fitness en iteración 84: 5629.0 Diferencia: -5388.0
Mejor fitness en iteración 85: 5632.0 Diferencia: -5365.0
Mejor fitness en iteración 86: 5632.0 Diferencia: -5374.0
Mejor fitness en iteración 87: 5632.0 Diferencia: -5368.0
Mejor fitness en iteración 88: 5627.0 Diferencia: -5381.0
Mejor fitness en iteración 89: 5625.0 Diferencia: -227.0
Mejor fitness en iteración 90: 5625.0 Diferencia: -197.0
Mejor fitness en iteración 91: 5625.0 Diferencia: -205.0
Mejor fitness en iteración 92: 5623.0 Diferencia: -5368.0
Mejor fitness en iteración 93: 5623.0 Diferencia: -165.0
Mejor fitness en iteración 94: 5623.0 Diferencia: -200.0
Mejor fitness en iteración 95: 5623.0 Diferencia: -5362.0
Mejor fitness en iteración 96: 5623.0 Diferencia: -225.0
Mejor fitness en iteración 97: 5623.0 Diferencia: -295.0
Mejor fitness en iteración 98: 5623.0 Diferencia: -236.0
Mejor fitness en iteración 99: 5623.0 Diferencia: -150.0
Mejor fitness en iteración 100: 5623.0 Diferencia: -228.0
Mejor fitness en iteración 101: 5623.0 Diferencia: -226.0
Mejor fitness en iteración 102: 5623.0 Diferencia: -5366.0
Mejor fitness en iteración 103: 5623.0 Diferencia: -201.0
Mejor fitness en iteración 104: 5623.0 Diferencia: -170.0
Mejor fitness en iteración 105: 5623.0 Diferencia: -5352.0
Mejor fitness en iteración 106: 5623.0 Diferencia: -212.0
Mejor fitness en iteración 107: 5623.0 Diferencia: -286.0
Mejor fitness en iteración 108: 5623.0 Diferencia: -196.0
Mejor fitness en iteración 109: 5623.0 Diferencia: -200.0
Mejor fitness en iteración 110: 5623.0 Diferencia: -5375.0
Mejor fitness en iteración 111: 5623.0 Diferencia: -5367.0
Mejor fitness en iteración 112: 5623.0 Diferencia: -198.0
Mejor fitness en iteración 113: 5623.0 Diferencia: -198.0
Mejor fitness en iteración 114: 5623.0 Diferencia: -190.0
Mejor fitness en iteración 115: 5623.0 Diferencia: -5364.0
Mejor fitness en iteración 116: 5623.0 Diferencia: -5362.0
Mejor fitness en iteración 117: 5623.0 Diferencia: -107.0
Mejor fitness en iteración 118: 5623.0 Diferencia: -5348.0
Mejor fitness en iteración 119: 5623.0 Diferencia: -260.0
Mejor fitness en iteración 120: 5623.0 Diferencia: -294.0
Mejor fitness en iteración 121: 5623.0 Diferencia: -208.0
Mejor fitness en iteración 122: 5623.0 Diferencia: -241.0
Mejor fitness en iteración 123: 5623.0 Diferencia: -241.0
Mejor fitness en iteración 124: 5623.0 Diferencia: -247.0
Mejor fitness en iteración 125: 5623.0 Diferencia: -310.0
Mejor fitness en iteración 126: 5623.0 Diferencia: -230.0
Mejor fitness en iteración 127: 5623.0 Diferencia: -196.0
Mejor fitness en iteración 128: 5623.0 Diferencia: -198.0
Mejor fitness en iteración 129: 5623.0 Diferencia: -5347.0
Mejor fitness en iteración 130: 5623.0 Diferencia: -5368.0
Mejor fitness en iteración 131: 5623.0 Diferencia: -294.0
Mejor fitness en iteración 132: 5623.0 Diferencia: -284.0
Mejor fitness en iteración 133: 5623.0 Diferencia: -198.0
Mejor fitness en iteración 134: 5623.0 Diferencia: -212.0
Mejor fitness en iteración 135: 5623.0 Diferencia: -320.0
Mejor fitness en iteración 136: 5623.0 Diferencia: -5368.0
Mejor fitness en iteración 137: 5623.0 Diferencia: -5366.0
Mejor fitness en iteración 138: 5623.0 Diferencia: -266.0
Mejor fitness en iteración 139: 5623.0 Diferencia: -5360.0
Mejor fitness en iteración 140: 5623.0 Diferencia: -226.0
Mejor fitness en iteración 141: 5623.0 Diferencia: -275.0
Mejor fitness en iteración 142: 5623.0 Diferencia: -340.0
Mejor fitness en iteración 143: 5623.0 Diferencia: -175.0
Mejor fitness en iteración 144: 5623.0 Diferencia: -320.0
Mejor fitness en iteración 145: 5623.0 Diferencia: -212.0
Mejor fitness en iteración 146: 5623.0 Diferencia: -200.0
Mejor fitness en iteración 147: 5623.0 Diferencia: -308.0
Mejor fitness en iteración 148: 5623.0 Diferencia: -5348.0
Mejor fitness en iteración 149: 5623.0 Diferencia: -263.0
Mejor fitness en iteración 150: 5623.0 Diferencia: -266.0
Mejor fitness en iteración 151: 5623.0 Diferencia: -368.0
Mejor fitness en iteración 152: 5623.0 Diferencia: -420.0
Mejor fitness en iteración 153: 5623.0 Diferencia: -5365.0
Mejor fitness en iteración 154: 5623.0 Diferencia: -196.0
Mejor fitness en iteración 155: 5623.0 Diferencia: -294.0
Mejor fitness en iteración 156: 5623.0 Diferencia: -210.0
Mejor fitness en iteración 157: 5623.0 Diferencia: -5358.0
Mejor fitness en iteración 158: 5623.0 Diferencia: -5365.0
Mejor fitness en iteración 159: 5623.0 Diferencia: -198.0
Mejor fitness en iteración 160: 5623.0 Diferencia: -5362.0
Mejor fitness en iteración 161: 5623.0 Diferencia: -5358.0
Mejor fitness en iteración 162: 5623.0 Diferencia: -5366.0
Mejor fitness en iteración 163: 5623.0 Diferencia: -212.0
Mejor fitness en iteración 164: 5623.0 Diferencia: -176.0
Mejor fitness en iteración 165: 5623.0 Diferencia: -248.0
Mejor fitness en iteración 166: 5623.0 Diferencia: -5342.0
Mejor fitness en iteración 167: 5623.0 Diferencia: -5366.0
Mejor fitness en iteración 168: 5623.0 Diferencia: -276.0
Mejor fitness en iteración 169: 5623.0 Diferencia: -242.0
Mejor fitness en iteración 170: 5623.0 Diferencia: -150.0
Mejor fitness en iteración 171: 5623.0 Diferencia: -198.0
Mejor fitness en iteración 172: 5623.0 Diferencia: -286.0
Mejor fitness en iteración 173: 5623.0 Diferencia: -5361.0
Mejor fitness en iteración 174: 5623.0 Diferencia: -173.0
Mejor fitness en iteración 175: 5623.0 Diferencia: -236.0
Mejor fitness en iteración 176: 5623.0 Diferencia: -246.0
Mejor fitness en iteración 177: 5623.0 Diferencia: -199.0
Mejor fitness en iteración 178: 5623.0 Diferencia: -280.0
Mejor fitness en iteración 179: 5623.0 Diferencia: -5365.0
Mejor fitness en iteración 180: 5623.0 Diferencia: -480.0
Mejor fitness en iteración 181: 5623.0 Diferencia: -302.0
Mejor fitness en iteración 182: 5623.0 Diferencia: -5352.0
Mejor fitness en iteración 183: 5623.0 Diferencia: -204.0
Mejor fitness en iteración 184: 5623.0 Diferencia: -5362.0
Mejor fitness en iteración 185: 5623.0 Diferencia: -175.0
Mejor fitness en iteración 186: 5623.0 Diferencia: -5356.0
Mejor fitness en iteración 187: 5623.0 Diferencia: -348.0
Mejor fitness en iteración 188: 5623.0 Diferencia: -5365.0
Mejor fitness en iteración 189: 5623.0 Diferencia: -348.0
Mejor fitness en iteración 190: 5623.0 Diferencia: -348.0
Mejor fitness en iteración 191: 5623.0 Diferencia: -213.0
Mejor fitness en iteración 192: 5623.0 Diferencia: -5366.0
Mejor fitness en iteración 193: 5623.0 Diferencia: -422.0
Mejor fitness en iteración 194: 5623.0 Diferencia: -5366.0
Mejor fitness en iteración 195: 5623.0 Diferencia: -5347.0
Mejor fitness en iteración 196: 5623.0 Diferencia: -254.0
Mejor fitness en iteración 197: 5623.0 Diferencia: -158.0
Mejor fitness en iteración 198: 5623.0 Diferencia: -128.0
Mejor fitness en iteración 199: 5623.0 Diferencia: -156.0
Mejor fitness en iteración 200: 5623.0 Diferencia: -320.0
Mejor fitness en iteración 201: 5623.0 Diferencia: -348.0
Mejor fitness en iteración 202: 5623.0 Diferencia: -5366.0
Mejor fitness en iteración 203: 5623.0 Diferencia: -230.0
Mejor fitness en iteración 204: 5623.0 Diferencia: -308.0
Mejor fitness en iteración 205: 5623.0 Diferencia: -5366.0
Mejor fitness en iteración 206: 5623.0 Diferencia: -204.0
Mejor fitness en iteración 207: 5623.0 Diferencia: -507.0
Mejor fitness en iteración 208: 5623.0 Diferencia: -248.0
Mejor fitness en iteración 209: 5623.0 Diferencia: -5360.0
Mejor fitness en iteración 210: 5623.0 Diferencia: -5367.0
Mejor fitness en iteración 211: 5623.0 Diferencia: -234.0
Mejor fitness en iteración 212: 5623.0 Diferencia: -292.0
Mejor fitness en iteración 213: 5623.0 Diferencia: -206.0
Mejor fitness en iteración 214: 5623.0 Diferencia: -5355.0
Mejor fitness en iteración 215: 5623.0 Diferencia: -348.0
Mejor fitness en iteración 216: 5623.0 Diferencia: -242.0
Mejor fitness en iteración 217: 5623.0 Diferencia: -5360.0
Mejor fitness en iteración 218: 5623.0 Diferencia: -198.0
Mejor fitness en iteración 219: 5623.0 Diferencia: -340.0
Mejor fitness en iteración 220: 5623.0 Diferencia: -256.0
Mejor fitness en iteración 221: 5623.0 Diferencia: -5348.0
Mejor fitness en iteración 222: 5623.0 Diferencia: -251.0
Mejor fitness en iteración 223: 5623.0 Diferencia: -234.0
Mejor fitness en iteración 224: 5623.0 Diferencia: -330.0
Mejor fitness en iteración 225: 5623.0 Diferencia: -198.0
Mejor fitness en iteración 226: 5623.0 Diferencia: -146.0
Mejor fitness en iteración 227: 5623.0 Diferencia: -368.0
Mejor fitness en iteración 228: 5623.0 Diferencia: -5366.0
Mejor fitness en iteración 229: 5623.0 Diferencia: -305.0
Mejor fitness en iteración 230: 5623.0 Diferencia: -230.0
Mejor fitness en iteración 231: 5623.0 Diferencia: -210.0
Mejor fitness en iteración 232: 5623.0 Diferencia: -294.0
Mejor fitness en iteración 233: 5623.0 Diferencia: -5357.0
Mejor fitness en iteración 234: 5623.0 Diferencia: -212.0
Mejor fitness en iteración 235: 5623.0 Diferencia: -372.0
Mejor fitness en iteración 236: 5623.0 Diferencia: -5366.0
Mejor fitness en iteración 237: 5623.0 Diferencia: -284.0
Mejor fitness en iteración 238: 5623.0 Diferencia: -5352.0
Mejor fitness en iteración 239: 5623.0 Diferencia: -226.0
Mejor fitness en iteración 240: 5623.0 Diferencia: -5362.0
Mejor fitness en iteración 241: 5623.0 Diferencia: -248.0
Mejor fitness en iteración 242: 5623.0 Diferencia: -244.0
Mejor fitness en iteración 243: 5623.0 Diferencia: -422.0
Mejor fitness en iteración 244: 5623.0 Diferencia: -284.0
Mejor fitness en iteración 245: 5623.0 Diferencia: -286.0
Mejor fitness en iteración 246: 5623.0 Diferencia: -5366.0
Mejor fitness en iteración 247: 5623.0 Diferencia: -5358.0
Mejor fitness en iteración 248: 5623.0 Diferencia: -5367.0
Mejor fitness en iteración 249: 5623.0 Diferencia: -5372.0
Mejor fitness en iteración 250: 5623.0 Diferencia: -181.0
Mejor fitness en iteración 251: 5623.0 Diferencia: -290.0
Mejor fitness en iteración 252: 5623.0 Diferencia: -130.0
Mejor fitness en iteración 253: 5623.0 Diferencia: -286.0
Mejor fitness en iteración 254: 5623.0 Diferencia: -5367.0
Mejor fitness en iteración 255: 5623.0 Diferencia: -132.0
Mejor fitness en iteración 256: 5623.0 Diferencia: -5352.0
Mejor fitness en iteración 257: 5623.0 Diferencia: -5383.0
Mejor fitness en iteración 258: 5623.0 Diferencia: -5352.0
Mejor fitness en iteración 259: 5623.0 Diferencia: -198.0
Mejor fitness en iteración 260: 5623.0 Diferencia: -5355.0
Mejor fitness en iteración 261: 5623.0 Diferencia: -5360.0
Mejor fitness en iteración 262: 5623.0 Diferencia: -276.0
Mejor fitness en iteración 263: 5623.0 Diferencia: -262.0
Mejor fitness en iteración 264: 5623.0 Diferencia: -5376.0
Mejor fitness en iteración 265: 5623.0 Diferencia: -422.0
Mejor fitness en iteración 266: 5623.0 Diferencia: -280.0
Mejor fitness en iteración 267: 5623.0 Diferencia: -146.0
Mejor fitness en iteración 268: 5623.0 Diferencia: -5361.0
Mejor fitness en iteración 269: 5623.0 Diferencia: -182.0
Mejor fitness en iteración 270: 5623.0 Diferencia: -266.0
Mejor fitness en iteración 271: 5623.0 Diferencia: -333.0
Mejor fitness en iteración 272: 5623.0 Diferencia: -207.0
Mejor fitness en iteración 273: 5623.0 Diferencia: -158.0
Mejor fitness en iteración 274: 5623.0 Diferencia: -194.0
Mejor fitness en iteración 275: 5623.0 Diferencia: -294.0
Mejor fitness en iteración 276: 5623.0 Diferencia: -198.0
Mejor fitness en iteración 277: 5623.0 Diferencia: -226.0
Mejor fitness en iteración 278: 5623.0 Diferencia: -5374.0
Mejor fitness en iteración 279: 5623.0 Diferencia: -196.0
Mejor fitness en iteración 280: 5623.0 Diferencia: -288.0
Mejor fitness en iteración 281: 5623.0 Diferencia: -5368.0
Mejor fitness en iteración 282: 5623.0 Diferencia: -242.0
Mejor fitness en iteración 283: 5623.0 Diferencia: -228.0
Mejor fitness en iteración 284: 5623.0 Diferencia: -260.0
Mejor fitness en iteración 285: 5623.0 Diferencia: -5355.0
Mejor fitness en iteración 286: 5623.0 Diferencia: -5360.0
Mejor fitness en iteración 287: 5623.0 Diferencia: -368.0
Mejor fitness en iteración 288: 5623.0 Diferencia: -5367.0
Mejor fitness en iteración 289: 5623.0 Diferencia: -228.0
Mejor fitness en iteración 290: 5623.0 Diferencia: -290.0
Mejor fitness en iteración 291: 5623.0 Diferencia: -226.0
Mejor fitness en iteración 292: 5623.0 Diferencia: -324.0
Mejor fitness en iteración 293: 5623.0 Diferencia: -266.0
Mejor fitness en iteración 294: 5623.0 Diferencia: -200.0
Mejor fitness en iteración 295: 5623.0 Diferencia: -237.0
Mejor fitness en iteración 296: 5623.0 Diferencia: -224.0
Mejor fitness en iteración 297: 5623.0 Diferencia: -5362.0
Mejor fitness en iteración 298: 5623.0 Diferencia: -160.0
Mejor fitness en iteración 299: 5623.0 Diferencia: -164.0
Mejor fitness en iteración 300: 5623.0 Diferencia: -235.0
Mejor fitness en iteración 301: 5623.0 Diferencia: -286.0
Mejor fitness en iteración 302: 5623.0 Diferencia: -5368.0
Mejor fitness en iteración 303: 5623.0 Diferencia: -242.0
Mejor fitness en iteración 304: 5623.0 Diferencia: -228.0
Mejor fitness en iteración 305: 5623.0 Diferencia: -280.0
Mejor fitness en iteración 306: 5623.0 Diferencia: -276.0
Mejor fitness en iteración 307: 5623.0 Diferencia: -5352.0
Mejor fitness en iteración 308: 5623.0 Diferencia: -242.0
Mejor fitness en iteración 309: 5623.0 Diferencia: -214.0
Mejor fitness en iteración 310: 5623.0 Diferencia: -266.0
Mejor fitness en iteración 311: 5623.0 Diferencia: -5367.0
Mejor fitness en iteración 312: 5623.0 Diferencia: -156.0
Mejor fitness en iteración 313: 5623.0 Diferencia: -192.0
Mejor fitness en iteración 314: 5623.0 Diferencia: -258.0
Mejor fitness en iteración 315: 5623.0 Diferencia: -302.0
Mejor fitness en iteración 316: 5623.0 Diferencia: -5348.0
Mejor fitness en iteración 317: 5623.0 Diferencia: -272.0
Mejor fitness en iteración 318: 5623.0 Diferencia: -282.0
Mejor fitness en iteración 319: 5623.0 Diferencia: -320.0
Mejor fitness en iteración 320: 5623.0 Diferencia: -290.0
Mejor fitness en iteración 321: 5623.0 Diferencia: -189.0
Mejor fitness en iteración 322: 5623.0 Diferencia: -174.0
Mejor fitness en iteración 323: 5623.0 Diferencia: -5366.0
Mejor fitness en iteración 324: 5623.0 Diferencia: -5366.0
Mejor fitness en iteración 325: 5623.0 Diferencia: -204.0
Mejor fitness en iteración 326: 5623.0 Diferencia: -244.0
Mejor fitness en iteración 327: 5623.0 Diferencia: -5372.0
Mejor fitness en iteración 328: 5623.0 Diferencia: -5365.0
Mejor fitness en iteración 329: 5623.0 Diferencia: -218.0
Mejor fitness en iteración 330: 5623.0 Diferencia: -118.0
Mejor fitness en iteración 331: 5623.0 Diferencia: -234.0
Mejor fitness en iteración 332: 5623.0 Diferencia: -5362.0
Mejor fitness en iteración 333: 5623.0 Diferencia: -5366.0
Mejor fitness en iteración 334: 5623.0 Diferencia: -170.0
Mejor fitness en iteración 335: 5623.0 Diferencia: -5375.0
Mejor fitness en iteración 336: 5623.0 Diferencia: -302.0
Mejor fitness en iteración 337: 5623.0 Diferencia: -5372.0
Mejor fitness en iteración 338: 5623.0 Diferencia: -166.0
Mejor fitness en iteración 339: 5623.0 Diferencia: -5365.0
Mejor fitness en iteración 340: 5623.0 Diferencia: -5358.0
Mejor fitness en iteración 341: 5623.0 Diferencia: -5348.0
Mejor fitness en iteración 342: 5623.0 Diferencia: -244.0
Mejor fitness en iteración 343: 5623.0 Diferencia: -5358.0
Mejor fitness en iteración 344: 5623.0 Diferencia: -302.0
Mejor fitness en iteración 345: 5623.0 Diferencia: -185.0
Mejor fitness en iteración 346: 5623.0 Diferencia: -199.0
Mejor fitness en iteración 347: 5623.0 Diferencia: -244.0
Mejor fitness en iteración 348: 5623.0 Diferencia: -5367.0
Mejor fitness en iteración 349: 5623.0 Diferencia: -5366.0
Mejor fitness en iteración 350: 5623.0 Diferencia: -320.0
Mejor fitness en iteración 351: 5623.0 Diferencia: -5366.0
Mejor fitness en iteración 352: 5623.0 Diferencia: -5355.0
Mejor fitness en iteración 353: 5623.0 Diferencia: -166.0
Mejor fitness en iteración 354: 5623.0 Diferencia: -290.0
Mejor fitness en iteración 355: 5623.0 Diferencia: -259.0
Mejor fitness en iteración 356: 5623.0 Diferencia: -5360.0
Mejor fitness en iteración 357: 5623.0 Diferencia: -260.0
Mejor fitness en iteración 358: 5623.0 Diferencia: -142.0
Mejor fitness en iteración 359: 5623.0 Diferencia: -5365.0
Mejor fitness en iteración 360: 5623.0 Diferencia: -5358.0
Mejor fitness en iteración 361: 5623.0 Diferencia: -340.0
Mejor fitness en iteración 362: 5623.0 Diferencia: -5365.0
Mejor fitness en iteración 363: 5623.0 Diferencia: -260.0
Mejor fitness en iteración 364: 5623.0 Diferencia: -5368.0
Mejor fitness en iteración 365: 5623.0 Diferencia: -386.0
Mejor fitness en iteración 366: 5623.0 Diferencia: -212.0
Mejor fitness en iteración 367: 5623.0 Diferencia: -234.0
Mejor fitness en iteración 368: 5623.0 Diferencia: -198.0
Mejor fitness en iteración 369: 5623.0 Diferencia: -287.0
Mejor fitness en iteración 370: 5623.0 Diferencia: -266.0
Mejor fitness en iteración 371: 5623.0 Diferencia: -231.0
Mejor fitness en iteración 372: 5623.0 Diferencia: -5350.0
Mejor fitness en iteración 373: 5623.0 Diferencia: -226.0
Mejor fitness en iteración 374: 5623.0 Diferencia: -5372.0
Mejor fitness en iteración 375: 5623.0 Diferencia: -301.0
Mejor fitness en iteración 376: 5623.0 Diferencia: -5361.0
Mejor fitness en iteración 377: 5623.0 Diferencia: -5369.0
Mejor fitness en iteración 378: 5623.0 Diferencia: -5350.0
Mejor fitness en iteración 379: 5623.0 Diferencia: -244.0
Mejor fitness en iteración 380: 5623.0 Diferencia: -282.0
Mejor fitness en iteración 381: 5623.0 Diferencia: -234.0
Mejor fitness en iteración 382: 5623.0 Diferencia: -282.0
Mejor fitness en iteración 383: 5623.0 Diferencia: -5368.0
Mejor fitness en iteración 384: 5623.0 Diferencia: -182.0
Mejor fitness en iteración 385: 5623.0 Diferencia: -443.0
Mejor fitness en iteración 386: 5623.0 Diferencia: -5366.0
Mejor fitness en iteración 387: 5623.0 Diferencia: -222.0
Mejor fitness en iteración 388: 5623.0 Diferencia: -198.0
Mejor fitness en iteración 389: 5623.0 Diferencia: -5366.0
Mejor fitness en iteración 390: 5623.0 Diferencia: -5360.0
Mejor fitness en iteración 391: 5623.0 Diferencia: -5350.0
Mejor fitness en iteración 392: 5623.0 Diferencia: -198.0
Mejor fitness en iteración 393: 5623.0 Diferencia: -266.0
Mejor fitness en iteración 394: 5623.0 Diferencia: -138.0
Mejor fitness en iteración 395: 5623.0 Diferencia: -222.0
Mejor fitness en iteración 396: 5623.0 Diferencia: -142.0
Mejor fitness en iteración 397: 5623.0 Diferencia: -5368.0
Mejor fitness en iteración 398: 5623.0 Diferencia: -5357.0
Mejor fitness en iteración 399: 5623.0 Diferencia: -196.0
Mejor fitness en iteración 400: 5623.0 Diferencia: -5342.0
Mejor fitness en iteración 401: 5623.0 Diferencia: -320.0
Mejor fitness en iteración 402: 5623.0 Diferencia: -181.0
Mejor fitness en iteración 403: 5623.0 Diferencia: -138.0
Mejor fitness en iteración 404: 5623.0 Diferencia: -480.0
Mejor fitness en iteración 405: 5623.0 Diferencia: -5348.0
Mejor fitness en iteración 406: 5623.0 Diferencia: -282.0
Mejor fitness en iteración 407: 5623.0 Diferencia: -199.0
Mejor fitness en iteración 408: 5623.0 Diferencia: -154.0
Mejor fitness en iteración 409: 5623.0 Diferencia: -242.0
Mejor fitness en iteración 410: 5623.0 Diferencia: -198.0
Mejor fitness en iteración 411: 5623.0 Diferencia: -216.0
Mejor fitness en iteración 412: 5623.0 Diferencia: -5366.0
Mejor fitness en iteración 413: 5623.0 Diferencia: -422.0
Mejor fitness en iteración 414: 5623.0 Diferencia: -298.0
Mejor fitness en iteración 415: 5623.0 Diferencia: -5366.0
Mejor fitness en iteración 416: 5623.0 Diferencia: -348.0
Mejor fitness en iteración 417: 5623.0 Diferencia: -5366.0
Mejor fitness en iteración 418: 5623.0 Diferencia: -134.0
Mejor fitness en iteración 419: 5623.0 Diferencia: -486.0
Mejor fitness en iteración 420: 5623.0 Diferencia: -160.0
Mejor fitness en iteración 421: 5623.0 Diferencia: -368.0
Mejor fitness en iteración 422: 5623.0 Diferencia: -190.0
Mejor fitness en iteración 423: 5623.0 Diferencia: -5354.0
Mejor fitness en iteración 424: 5623.0 Diferencia: -354.0
Mejor fitness en iteración 425: 5623.0 Diferencia: -208.0
Mejor fitness en iteración 426: 5623.0 Diferencia: -5355.0
Mejor fitness en iteración 427: 5623.0 Diferencia: -259.0
Mejor fitness en iteración 428: 5623.0 Diferencia: -135.0
Mejor fitness en iteración 429: 5623.0 Diferencia: -266.0
Mejor fitness en iteración 430: 5623.0 Diferencia: -242.0
Mejor fitness en iteración 431: 5623.0 Diferencia: -5358.0
Mejor fitness en iteración 432: 5623.0 Diferencia: -109.0
Mejor fitness en iteración 433: 5623.0 Diferencia: -153.0
Mejor fitness en iteración 434: 5623.0 Diferencia: -152.0
Mejor fitness en iteración 435: 5623.0 Diferencia: -5354.0
