Problema: p43.atsp
Configuración utilizada:
Operador de selección: Por Torneo con tamaño de torneo: 2 individuos
Operador de cruce: Cruce de arcos
Operador de mutación: Mutación por Inversión. Probabilidad: 0.2
Mejor fitness en iteración 357: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 358: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 359: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 360: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 361: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 362: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 363: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 364: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 365: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 366: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 367: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 368: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 369: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 370: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 371: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 372: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 373: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 374: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 375: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 376: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 377: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 378: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 379: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 380: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 381: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 382: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 383: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 384: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 385: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 386: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 387: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 388: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 389: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 390: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 391: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 392: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 393: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 394: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 395: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 396: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 397: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 398: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 399: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 400: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 401: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 402: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 403: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 404: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 405: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 406: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 407: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 408: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 409: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 410: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 411: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 412: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 413: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 414: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 415: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 416: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 417: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 418: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 419: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 420: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 421: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 422: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 423: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 424: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 425: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 426: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 427: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 428: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 429: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 430: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 431: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 432: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 433: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 434: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 435: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 436: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 437: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 438: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 439: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 440: 5625.0 Diferencia: -12.0
Mejor fitness en iteración 441: 5625.0 Diferencia: -12.0
