Problema: p43.atsp
Configuración utilizada:
Operador de selección: Por Torneo con tamaño de torneo: 2 individuos
Operador de cruce: Cruce de Orden
Operador de mutación: Mutación por Inversión. Probabilidad: 0.4
Mejor fitness en iteración 41: 5840.0 Diferencia: -5799.0
Mejor fitness en iteración 42: 5840.0 Diferencia: -5769.0
Mejor fitness en iteración 43: 5840.0 Diferencia: -5789.0
Mejor fitness en iteración 44: 5823.0 Diferencia: -5892.0
Mejor fitness en iteración 45: 5823.0 Diferencia: -5782.0
Mejor fitness en iteración 46: 5806.0 Diferencia: -5873.0
Mejor fitness en iteración 47: 5814.0 Diferencia: -5835.0
Mejor fitness en iteración 48: 5814.0 Diferencia: -5867.0
Mejor fitness en iteración 49: 5814.0 Diferencia: -5857.0
Mejor fitness en iteración 50: 5814.0 Diferencia: -5824.0
Mejor fitness en iteración 51: 5814.0 Diferencia: -5871.0
Mejor fitness en iteración 52: 5814.0 Diferencia: -5863.0
Mejor fitness en iteración 53: 5810.0 Diferencia: -5807.0
Mejor fitness en iteración 54: 5810.0 Diferencia: -5849.0
Mejor fitness en iteración 55: 5802.0 Diferencia: -5787.0
Mejor fitness en iteración 56: 5802.0 Diferencia: -5826.0
Mejor fitness en iteración 57: 5802.0 Diferencia: -5666.0
Mejor fitness en iteración 58: 5802.0 Diferencia: -5768.0
Mejor fitness en iteración 59: 5802.0 Diferencia: -5701.0
Mejor fitness en iteración 60: 5788.0 Diferencia: -5752.0
Mejor fitness en iteración 61: 5802.0 Diferencia: -5766.0
Mejor fitness en iteración 62: 5802.0 Diferencia: -5744.0
Mejor fitness en iteración 63: 5760.0 Diferencia: -5845.0
Mejor fitness en iteración 64: 5760.0 Diferencia: -5827.0
Mejor fitness en iteración 65: 5760.0 Diferencia: -5785.0
Mejor fitness en iteración 66: 5760.0 Diferencia: -5817.0
Mejor fitness en iteración 67: 5760.0 Diferencia: -5789.0
Mejor fitness en iteración 68: 5760.0 Diferencia: -5816.0
Mejor fitness en iteración 69: 5753.0 Diferencia: -5795.0
Mejor fitness en iteración 70: 5753.0 Diferencia: -5769.0
Mejor fitness en iteración 71: 5753.0 Diferencia: -5787.0
Mejor fitness en iteración 72: 5753.0 Diferencia: -5771.0
Mejor fitness en iteración 73: 5749.0 Diferencia: -5796.0
Mejor fitness en iteración 74: 5747.0 Diferencia: -5913.0
Mejor fitness en iteración 75: 5745.0 Diferencia: -5836.0
Mejor fitness en iteración 76: 5745.0 Diferencia: -5724.0
Mejor fitness en iteración 77: 5743.0 Diferencia: -5773.0
Mejor fitness en iteración 78: 5731.0 Diferencia: -5742.0
Mejor fitness en iteración 79: 5731.0 Diferencia: -5778.0
Mejor fitness en iteración 80: 5731.0 Diferencia: -5755.0
Mejor fitness en iteración 81: 5729.0 Diferencia: -5787.0
Mejor fitness en iteración 82: 5729.0 Diferencia: -5760.0
Mejor fitness en iteración 83: 5729.0 Diferencia: -5845.0
Mejor fitness en iteración 84: 5729.0 Diferencia: -5830.0
Mejor fitness en iteración 85: 5723.0 Diferencia: -5894.0
Mejor fitness en iteración 86: 5723.0 Diferencia: -5959.0
Mejor fitness en iteración 87: 5723.0 Diferencia: -5814.0
Mejor fitness en iteración 88: 5717.0 Diferencia: -5819.0
Mejor fitness en iteración 89: 5717.0 Diferencia: -5763.0
Mejor fitness en iteración 90: 5717.0 Diferencia: -5765.0
Mejor fitness en iteración 91: 5719.0 Diferencia: -5756.0
Mejor fitness en iteración 92: 5717.0 Diferencia: -5813.0
Mejor fitness en iteración 93: 5715.0 Diferencia: -5764.0
Mejor fitness en iteración 94: 5713.0 Diferencia: -5749.0
Mejor fitness en iteración 95: 5713.0 Diferencia: -5821.0
Mejor fitness en iteración 96: 5711.0 Diferencia: -5799.0
Mejor fitness en iteración 97: 5711.0 Diferencia: -5777.0
Mejor fitness en iteración 98: 5711.0 Diferencia: -5777.0
Mejor fitness en iteración 99: 5711.0 Diferencia: -5845.0
Mejor fitness en iteración 100: 5707.0 Diferencia: -5836.0
Mejor fitness en iteración 101: 5707.0 Diferencia: -5811.0
Mejor fitness en iteración 102: 5707.0 Diferencia: -5808.0
Mejor fitness en iteración 103: 5705.0 Diferencia: -5806.0
Mejor fitness en iteración 104: 5699.0 Diferencia: -5998.0
Mejor fitness en iteración 105: 5699.0 Diferencia: -5795.0
Mejor fitness en iteración 106: 5699.0 Diferencia: -5772.0
Mejor fitness en iteración 107: 5699.0 Diferencia: -5851.0
Mejor fitness en iteración 108: 5699.0 Diferencia: -5867.0
Mejor fitness en iteración 109: 5699.0 Diferencia: -5834.0
Mejor fitness en iteración 110: 5699.0 Diferencia: -5818.0
Mejor fitness en iteración 111: 5699.0 Diferencia: -5847.0
Mejor fitness en iteración 112: 5693.0 Diferencia: -5783.0
Mejor fitness en iteración 113: 5699.0 Diferencia: -5756.0
Mejor fitness en iteración 114: 5699.0 Diferencia: -5710.0
Mejor fitness en iteración 115: 5699.0 Diferencia: -5741.0
Mejor fitness en iteración 116: 5699.0 Diferencia: -5807.0
Mejor fitness en iteración 117: 5699.0 Diferencia: -5789.0
Mejor fitness en iteración 118: 5699.0 Diferencia: -5710.0
Mejor fitness en iteración 119: 5699.0 Diferencia: -5732.0
Mejor fitness en iteración 120: 5699.0 Diferencia: -5695.0
Mejor fitness en iteración 121: 5685.0 Diferencia: -5779.0
Mejor fitness en iteración 122: 5685.0 Diferencia: -5878.0
Mejor fitness en iteración 123: 5685.0 Diferencia: -5757.0
Mejor fitness en iteración 124: 5685.0 Diferencia: -5758.0
Mejor fitness en iteración 125: 5685.0 Diferencia: -5781.0
Mejor fitness en iteración 126: 5683.0 Diferencia: -5812.0
Mejor fitness en iteración 127: 5683.0 Diferencia: -5820.0
Mejor fitness en iteración 128: 5677.0 Diferencia: -5767.0
Mejor fitness en iteración 129: 5677.0 Diferencia: -5761.0
Mejor fitness en iteración 130: 5677.0 Diferencia: -5792.0
Mejor fitness en iteración 131: 5677.0 Diferencia: -5819.0
Mejor fitness en iteración 132: 5677.0 Diferencia: -5772.0
Mejor fitness en iteración 133: 5673.0 Diferencia: -5738.0
Mejor fitness en iteración 134: 5673.0 Diferencia: -5765.0
Mejor fitness en iteración 135: 5673.0 Diferencia: -5731.0
Mejor fitness en iteración 136: 5669.0 Diferencia: -5748.0
Mejor fitness en iteración 137: 5659.0 Diferencia: -5733.0
Mejor fitness en iteración 138: 5659.0 Diferencia: -5850.0
Mejor fitness en iteración 139: 5659.0 Diferencia: -5826.0
Mejor fitness en iteración 140: 5659.0 Diferencia: -5876.0
Mejor fitness en iteración 141: 5659.0 Diferencia: -5890.0
Mejor fitness en iteración 142: 5659.0 Diferencia: -5798.0
Mejor fitness en iteración 143: 5649.0 Diferencia: -5754.0
Mejor fitness en iteración 144: 5649.0 Diferencia: -5726.0
Mejor fitness en iteración 145: 5649.0 Diferencia: -5772.0
Mejor fitness en iteración 146: 5649.0 Diferencia: -5754.0
Mejor fitness en iteración 147: 5649.0 Diferencia: -5787.0
Mejor fitness en iteración 148: 5649.0 Diferencia: -5756.0
Mejor fitness en iteración 149: 5649.0 Diferencia: -5766.0
Mejor fitness en iteración 150: 5649.0 Diferencia: -5811.0
Mejor fitness en iteración 151: 5649.0 Diferencia: -5790.0
Mejor fitness en iteración 152: 5648.0 Diferencia: -5728.0
Mejor fitness en iteración 153: 5649.0 Diferencia: -5713.0
Mejor fitness en iteración 154: 5649.0 Diferencia: -5806.0
Mejor fitness en iteración 155: 5643.0 Diferencia: -5806.0
Mejor fitness en iteración 156: 5643.0 Diferencia: -5820.0
Mejor fitness en iteración 157: 5643.0 Diferencia: -5810.0
Mejor fitness en iteración 158: 5643.0 Diferencia: -5845.0
Mejor fitness en iteración 159: 5643.0 Diferencia: -5769.0
Mejor fitness en iteración 160: 5643.0 Diferencia: -5821.0
Mejor fitness en iteración 161: 5643.0 Diferencia: -5790.0
Mejor fitness en iteración 162: 5643.0 Diferencia: -5777.0
Mejor fitness en iteración 163: 5643.0 Diferencia: -5732.0
Mejor fitness en iteración 164: 5643.0 Diferencia: -5749.0
Mejor fitness en iteración 165: 5639.0 Diferencia: -5812.0
Mejor fitness en iteración 166: 5639.0 Diferencia: -5769.0
Mejor fitness en iteración 167: 5639.0 Diferencia: -5790.0
Mejor fitness en iteración 168: 5639.0 Diferencia: -5784.0
Mejor fitness en iteración 169: 5639.0 Diferencia: -5907.0
Mejor fitness en iteración 170: 5635.0 Diferencia: -5763.0
Mejor fitness en iteración 171: 5639.0 Diferencia: -5777.0
Mejor fitness en iteración 172: 5639.0 Diferencia: -5892.0
Mejor fitness en iteración 173: 5639.0 Diferencia: -5783.0
Mejor fitness en iteración 174: 5639.0 Diferencia: -5758.0
Mejor fitness en iteración 175: 5638.0 Diferencia: -5747.0
Mejor fitness en iteración 176: 5638.0 Diferencia: -5799.0
Mejor fitness en iteración 177: 5638.0 Diferencia: -5915.0
Mejor fitness en iteración 178: 5638.0 Diferencia: -5781.0
Mejor fitness en iteración 179: 5635.0 Diferencia: -5777.0
Mejor fitness en iteración 180: 5635.0 Diferencia: -5786.0
Mejor fitness en iteración 181: 5635.0 Diferencia: -5773.0
Mejor fitness en iteración 182: 5635.0 Diferencia: -5770.0
Mejor fitness en iteración 183: 5635.0 Diferencia: -5737.0
Mejor fitness en iteración 184: 5635.0 Diferencia: -5809.0
Mejor fitness en iteración 185: 5635.0 Diferencia: -5693.0
Mejor fitness en iteración 186: 5635.0 Diferencia: -5738.0
Mejor fitness en iteración 187: 5635.0 Diferencia: -5733.0
Mejor fitness en iteración 188: 5635.0 Diferencia: -5699.0
Mejor fitness en iteración 189: 5635.0 Diferencia: -5778.0
Mejor fitness en iteración 190: 5635.0 Diferencia: -5793.0
Mejor fitness en iteración 191: 5635.0 Diferencia: -5688.0
Mejor fitness en iteración 192: 5635.0 Diferencia: -5671.0
Mejor fitness en iteración 193: 5635.0 Diferencia: -5720.0
Mejor fitness en iteración 194: 5635.0 Diferencia: -5659.0
Mejor fitness en iteración 195: 5635.0 Diferencia: -5719.0
Mejor fitness en iteración 196: 5635.0 Diferencia: -5727.0
Mejor fitness en iteración 197: 5635.0 Diferencia: -5713.0
Mejor fitness en iteración 198: 5635.0 Diferencia: -5736.0
Mejor fitness en iteración 199: 5635.0 Diferencia: -5743.0
Mejor fitness en iteración 200: 5635.0 Diferencia: -5720.0
Mejor fitness en iteración 201: 5635.0 Diferencia: -5776.0
Mejor fitness en iteración 202: 5635.0 Diferencia: -5796.0
Mejor fitness en iteración 203: 5635.0 Diferencia: -5649.0
Mejor fitness en iteración 204: 5635.0 Diferencia: -5737.0
Mejor fitness en iteración 205: 5635.0 Diferencia: -5701.0
Mejor fitness en iteración 206: 5635.0 Diferencia: -5675.0
Mejor fitness en iteración 207: 5635.0 Diferencia: -5709.0
Mejor fitness en iteración 208: 5634.0 Diferencia: -5656.0
Mejor fitness en iteración 209: 5635.0 Diferencia: -5685.0
Mejor fitness en iteración 210: 5635.0 Diferencia: -5745.0
Mejor fitness en iteración 211: 5635.0 Diferencia: -5811.0
Mejor fitness en iteración 212: 5635.0 Diferencia: -5805.0
Mejor fitness en iteración 213: 5635.0 Diferencia: -5725.0
Mejor fitness en iteración 214: 5635.0 Diferencia: -5749.0
Mejor fitness en iteración 215: 5635.0 Diferencia: -5917.0
Mejor fitness en iteración 216: 5635.0 Diferencia: -5825.0
Mejor fitness en iteración 217: 5635.0 Diferencia: -5757.0
Mejor fitness en iteración 218: 5635.0 Diferencia: -5825.0
Mejor fitness en iteración 219: 5635.0 Diferencia: -5751.0
Mejor fitness en iteración 220: 5633.0 Diferencia: -5811.0
Mejor fitness en iteración 221: 5633.0 Diferencia: -5881.0
Mejor fitness en iteración 222: 5633.0 Diferencia: -5739.0
Mejor fitness en iteración 223: 5633.0 Diferencia: -5720.0
Mejor fitness en iteración 224: 5633.0 Diferencia: -5744.0
Mejor fitness en iteración 225: 5633.0 Diferencia: -5743.0
Mejor fitness en iteración 226: 5633.0 Diferencia: -5718.0
Mejor fitness en iteración 227: 5633.0 Diferencia: -5724.0
Mejor fitness en iteración 228: 5632.0 Diferencia: -5694.0
Mejor fitness en iteración 229: 5632.0 Diferencia: -5745.0
Mejor fitness en iteración 230: 5632.0 Diferencia: -5705.0
Mejor fitness en iteración 231: 5632.0 Diferencia: -5709.0
Mejor fitness en iteración 232: 5632.0 Diferencia: -5726.0
Mejor fitness en iteración 233: 5632.0 Diferencia: -5737.0
Mejor fitness en iteración 234: 5632.0 Diferencia: -5755.0
Mejor fitness en iteración 235: 5632.0 Diferencia: -5770.0
Mejor fitness en iteración 236: 5632.0 Diferencia: -5769.0
Mejor fitness en iteración 237: 5632.0 Diferencia: -5819.0
Mejor fitness en iteración 238: 5632.0 Diferencia: -5877.0
Mejor fitness en iteración 239: 5632.0 Diferencia: -5760.0
Mejor fitness en iteración 240: 5632.0 Diferencia: -5679.0
Mejor fitness en iteración 241: 5632.0 Diferencia: -5689.0
Mejor fitness en iteración 242: 5632.0 Diferencia: -5743.0
Mejor fitness en iteración 243: 5632.0 Diferencia: -5773.0
Mejor fitness en iteración 244: 5632.0 Diferencia: -5718.0
Mejor fitness en iteración 245: 5632.0 Diferencia: -5749.0
Mejor fitness en iteración 246: 5632.0 Diferencia: -5766.0
Mejor fitness en iteración 247: 5632.0 Diferencia: -5824.0
Mejor fitness en iteración 248: 5632.0 Diferencia: -5787.0
Mejor fitness en iteración 249: 5632.0 Diferencia: -5759.0
Mejor fitness en iteración 250: 5632.0 Diferencia: -5803.0
Mejor fitness en iteración 251: 5632.0 Diferencia: -5725.0
Mejor fitness en iteración 252: 5632.0 Diferencia: -5763.0
Mejor fitness en iteración 253: 5632.0 Diferencia: -5913.0
Mejor fitness en iteración 254: 5632.0 Diferencia: -5848.0
Mejor fitness en iteración 255: 5632.0 Diferencia: -6006.0
Mejor fitness en iteración 256: 5632.0 Diferencia: -5844.0
Mejor fitness en iteración 257: 5632.0 Diferencia: -6076.0
Mejor fitness en iteración 258: 5630.0 Diferencia: -5842.0
Mejor fitness en iteración 259: 5630.0 Diferencia: -5873.0
Mejor fitness en iteración 260: 5630.0 Diferencia: -5953.0
Mejor fitness en iteración 261: 5630.0 Diferencia: -5887.0
Mejor fitness en iteración 262: 5630.0 Diferencia: -5821.0
Mejor fitness en iteración 263: 5630.0 Diferencia: -5869.0
Mejor fitness en iteración 264: 5630.0 Diferencia: -5837.0
Mejor fitness en iteración 265: 5630.0 Diferencia: -5811.0
Mejor fitness en iteración 266: 5630.0 Diferencia: -5731.0
Mejor fitness en iteración 267: 5630.0 Diferencia: -5718.0
Mejor fitness en iteración 268: 5630.0 Diferencia: -5761.0
Mejor fitness en iteración 269: 5630.0 Diferencia: -5836.0
Mejor fitness en iteración 270: 5630.0 Diferencia: -5776.0
Mejor fitness en iteración 271: 5630.0 Diferencia: -5749.0
Mejor fitness en iteración 272: 5630.0 Diferencia: -5735.0
Mejor fitness en iteración 273: 5630.0 Diferencia: -5753.0
Mejor fitness en iteración 274: 5630.0 Diferencia: -5709.0
Mejor fitness en iteración 275: 5630.0 Diferencia: -5732.0
Mejor fitness en iteración 276: 5630.0 Diferencia: -5797.0
Mejor fitness en iteración 277: 5630.0 Diferencia: -5761.0
Mejor fitness en iteración 278: 5630.0 Diferencia: -5692.0
Mejor fitness en iteración 279: 5630.0 Diferencia: -5774.0
Mejor fitness en iteración 280: 5630.0 Diferencia: -5802.0
Mejor fitness en iteración 281: 5630.0 Diferencia: -5806.0
Mejor fitness en iteración 282: 5630.0 Diferencia: -5825.0
Mejor fitness en iteración 283: 5630.0 Diferencia: -5819.0
Mejor fitness en iteración 284: 5630.0 Diferencia: -5759.0
Mejor fitness en iteración 285: 5628.0 Diferencia: -5776.0
Mejor fitness en iteración 286: 5628.0 Diferencia: -5727.0
Mejor fitness en iteración 287: 5628.0 Diferencia: -5754.0
Mejor fitness en iteración 288: 5628.0 Diferencia: -5735.0
Mejor fitness en iteración 289: 5628.0 Diferencia: -5752.0
Mejor fitness en iteración 290: 5628.0 Diferencia: -5677.0
Mejor fitness en iteración 291: 5628.0 Diferencia: -5656.0
Mejor fitness en iteración 292: 5628.0 Diferencia: -5763.0
Mejor fitness en iteración 293: 5628.0 Diferencia: -5680.0
Mejor fitness en iteración 294: 5628.0 Diferencia: -5719.0
Mejor fitness en iteración 295: 5628.0 Diferencia: -5680.0
Mejor fitness en iteración 296: 5628.0 Diferencia: -5699.0
Mejor fitness en iteración 297: 5628.0 Diferencia: -5701.0
Mejor fitness en iteración 298: 5628.0 Diferencia: -5707.0
Mejor fitness en iteración 299: 5628.0 Diferencia: -5703.0
Mejor fitness en iteración 300: 5628.0 Diferencia: -5730.0
Mejor fitness en iteración 301: 5628.0 Diferencia: -5782.0
Mejor fitness en iteración 302: 5628.0 Diferencia: -5708.0
Mejor fitness en iteración 303: 5628.0 Diferencia: -5762.0
Mejor fitness en iteración 304: 5628.0 Diferencia: -5805.0
Mejor fitness en iteración 305: 5628.0 Diferencia: -5794.0
Mejor fitness en iteración 306: 5628.0 Diferencia: -5834.0
Mejor fitness en iteración 307: 5628.0 Diferencia: -5768.0
Mejor fitness en iteración 308: 5628.0 Diferencia: -5825.0
Mejor fitness en iteración 309: 5628.0 Diferencia: -5820.0
Mejor fitness en iteración 310: 5628.0 Diferencia: -5802.0
Mejor fitness en iteración 311: 5628.0 Diferencia: -5819.0
Mejor fitness en iteración 312: 5628.0 Diferencia: -5824.0
Mejor fitness en iteración 313: 5628.0 Diferencia: -5830.0
Mejor fitness en iteración 314: 5628.0 Diferencia: -5790.0
Mejor fitness en iteración 315: 5628.0 Diferencia: -5867.0
Mejor fitness en iteración 316: 5628.0 Diferencia: -5904.0
Mejor fitness en iteración 317: 5628.0 Diferencia: -5845.0
Mejor fitness en iteración 318: 5628.0 Diferencia: -5802.0
Mejor fitness en iteración 319: 5628.0 Diferencia: -5789.0
Mejor fitness en iteración 320: 5628.0 Diferencia: -5953.0
Mejor fitness en iteración 321: 5628.0 Diferencia: -5770.0
Mejor fitness en iteración 322: 5628.0 Diferencia: -5855.0
Mejor fitness en iteración 323: 5628.0 Diferencia: -5768.0
Mejor fitness en iteración 324: 5628.0 Diferencia: -5775.0
Mejor fitness en iteración 325: 5628.0 Diferencia: -5754.0
Mejor fitness en iteración 326: 5628.0 Diferencia: -5918.0
Mejor fitness en iteración 327: 5628.0 Diferencia: -5829.0
Mejor fitness en iteración 328: 5628.0 Diferencia: -5891.0
Mejor fitness en iteración 329: 5628.0 Diferencia: -5900.0
Mejor fitness en iteración 330: 5628.0 Diferencia: -5903.0
Mejor fitness en iteración 331: 5628.0 Diferencia: -5900.0
Mejor fitness en iteración 332: 5628.0 Diferencia: -6083.0
Mejor fitness en iteración 333: 5628.0 Diferencia: -5888.0
Mejor fitness en iteración 334: 5628.0 Diferencia: -5779.0
Mejor fitness en iteración 335: 5628.0 Diferencia: -5809.0
Mejor fitness en iteración 336: 5628.0 Diferencia: -5859.0
Mejor fitness en iteración 337: 5628.0 Diferencia: -5753.0
Mejor fitness en iteración 338: 5626.0 Diferencia: -5829.0
Mejor fitness en iteración 339: 5626.0 Diferencia: -5824.0
Mejor fitness en iteración 340: 5626.0 Diferencia: -5847.0
Mejor fitness en iteración 341: 5626.0 Diferencia: -5855.0
Mejor fitness en iteración 342: 5626.0 Diferencia: -5761.0
Mejor fitness en iteración 343: 5626.0 Diferencia: -5825.0
Mejor fitness en iteración 344: 5626.0 Diferencia: -5993.0
Mejor fitness en iteración 345: 5626.0 Diferencia: -5819.0
Mejor fitness en iteración 346: 5625.0 Diferencia: -5753.0
Mejor fitness en iteración 347: 5625.0 Diferencia: -5851.0
Mejor fitness en iteración 348: 5625.0 Diferencia: -5845.0
Mejor fitness en iteración 349: 5625.0 Diferencia: -5859.0
Mejor fitness en iteración 350: 5625.0 Diferencia: -5795.0
Mejor fitness en iteración 351: 5625.0 Diferencia: -5761.0
Mejor fitness en iteración 352: 5625.0 Diferencia: -5807.0
Mejor fitness en iteración 353: 5625.0 Diferencia: -5706.0
Mejor fitness en iteración 354: 5625.0 Diferencia: -5807.0
Mejor fitness en iteración 355: 5625.0 Diferencia: -5744.0
Mejor fitness en iteración 356: 5625.0 Diferencia: -5768.0
Mejor fitness en iteración 357: 5625.0 Diferencia: -5786.0
Mejor fitness en iteración 358: 5625.0 Diferencia: -5805.0
Mejor fitness en iteración 359: 5625.0 Diferencia: -5800.0
Mejor fitness en iteración 360: 5625.0 Diferencia: -5692.0
Mejor fitness en iteración 361: 5625.0 Diferencia: -5713.0
Mejor fitness en iteración 362: 5625.0 Diferencia: -5645.0
Mejor fitness en iteración 363: 5625.0 Diferencia: -5703.0
Mejor fitness en iteración 364: 5625.0 Diferencia: -5697.0
Mejor fitness en iteración 365: 5625.0 Diferencia: -5751.0
Mejor fitness en iteración 366: 5625.0 Diferencia: -5699.0
Mejor fitness en iteración 367: 5625.0 Diferencia: -5683.0
Mejor fitness en iteración 368: 5625.0 Diferencia: -5794.0
Mejor fitness en iteración 369: 5625.0 Diferencia: -5766.0
Mejor fitness en iteración 370: 5625.0 Diferencia: -5741.0
Mejor fitness en iteración 371: 5625.0 Diferencia: -5787.0
Mejor fitness en iteración 372: 5625.0 Diferencia: -5790.0
Mejor fitness en iteración 373: 5625.0 Diferencia: -5808.0
Mejor fitness en iteración 374: 5625.0 Diferencia: -5789.0
Mejor fitness en iteración 375: 5625.0 Diferencia: -5769.0
Mejor fitness en iteración 376: 5625.0 Diferencia: -5767.0
Mejor fitness en iteración 377: 5625.0 Diferencia: -5772.0
Mejor fitness en iteración 378: 5625.0 Diferencia: -5815.0
Mejor fitness en iteración 379: 5625.0 Diferencia: -5867.0
Mejor fitness en iteración 380: 5625.0 Diferencia: -5766.0
Mejor fitness en iteración 381: 5625.0 Diferencia: -5811.0
Mejor fitness en iteración 382: 5625.0 Diferencia: -5828.0
Mejor fitness en iteración 383: 5623.0 Diferencia: -5832.0
Mejor fitness en iteración 384: 5625.0 Diferencia: -5817.0
Mejor fitness en iteración 385: 5625.0 Diferencia: -5840.0
Mejor fitness en iteración 386: 5625.0 Diferencia: -5817.0
Mejor fitness en iteración 387: 5625.0 Diferencia: -5773.0
Mejor fitness en iteración 388: 5625.0 Diferencia: -5837.0
Mejor fitness en iteración 389: 5625.0 Diferencia: -5760.0
Mejor fitness en iteración 390: 5625.0 Diferencia: -5739.0
Mejor fitness en iteración 391: 5625.0 Diferencia: -5735.0
Mejor fitness en iteración 392: 5625.0 Diferencia: -5790.0
Mejor fitness en iteración 393: 5625.0 Diferencia: -5768.0
Mejor fitness en iteración 394: 5625.0 Diferencia: -5708.0
Mejor fitness en iteración 395: 5625.0 Diferencia: -5744.0
Mejor fitness en iteración 396: 5625.0 Diferencia: -5751.0
Mejor fitness en iteración 397: 5625.0 Diferencia: -5745.0
Mejor fitness en iteración 398: 5625.0 Diferencia: -5747.0
Mejor fitness en iteración 399: 5625.0 Diferencia: -5734.0
Mejor fitness en iteración 400: 5625.0 Diferencia: -5754.0
Mejor fitness en iteración 401: 5625.0 Diferencia: -5832.0
Mejor fitness en iteración 402: 5625.0 Diferencia: -5765.0
Mejor fitness en iteración 403: 5625.0 Diferencia: -5711.0
Mejor fitness en iteración 404: 5625.0 Diferencia: -5712.0
Mejor fitness en iteración 405: 5625.0 Diferencia: -5732.0
Mejor fitness en iteración 406: 5625.0 Diferencia: -5695.0
Mejor fitness en iteración 407: 5625.0 Diferencia: -5684.0
Mejor fitness en iteración 408: 5625.0 Diferencia: -5730.0
Mejor fitness en iteración 409: 5625.0 Diferencia: -5719.0
Mejor fitness en iteración 410: 5625.0 Diferencia: -5721.0
Mejor fitness en iteración 411: 5625.0 Diferencia: -5729.0
Mejor fitness en iteración 412: 5625.0 Diferencia: -5729.0
Mejor fitness en iteración 413: 5625.0 Diferencia: -5698.0
Mejor fitness en iteración 414: 5625.0 Diferencia: -5775.0
Mejor fitness en iteración 415: 5625.0 Diferencia: -10786.0
Mejor fitness en iteración 416: 5625.0 Diferencia: -5761.0
Mejor fitness en iteración 417: 5625.0 Diferencia: -5769.0
Mejor fitness en iteración 418: 5625.0 Diferencia: -5773.0
Mejor fitness en iteración 419: 5625.0 Diferencia: -5734.0
Mejor fitness en iteración 420: 5625.0 Diferencia: -5771.0
Mejor fitness en iteración 421: 5625.0 Diferencia: -5770.0
Mejor fitness en iteración 422: 5625.0 Diferencia: -5792.0
Mejor fitness en iteración 423: 5625.0 Diferencia: -5805.0
Mejor fitness en iteración 424: 5625.0 Diferencia: -5730.0
Mejor fitness en iteración 425: 5625.0 Diferencia: -5726.0
Mejor fitness en iteración 426: 5625.0 Diferencia: -5703.0
Mejor fitness en iteración 427: 5625.0 Diferencia: -5789.0
