Problema: p43.atsp
Configuración utilizada:
Operador de selección: Por Torneo con tamaño de torneo: 2 individuos
Operador de cruce: Cruce de Orden
Operador de mutación: Mutación por Inversión. Probabilidad: 0.5
Mejor fitness en iteración 80: 5814.0 Diferencia: -10779.0
Mejor fitness en iteración 81: 5814.0 Diferencia: -5736.0
Mejor fitness en iteración 82: 5792.0 Diferencia: -10940.0
Mejor fitness en iteración 83: 5796.0 Diferencia: -5644.0
Mejor fitness en iteración 84: 5815.0 Diferencia: -10764.0
Mejor fitness en iteración 85: 5815.0 Diferencia: -5587.0
Mejor fitness en iteración 86: 5794.0 Diferencia: -10737.0
Mejor fitness en iteración 87: 5794.0 Diferencia: -10791.0
Mejor fitness en iteración 88: 5790.0 Diferencia: -10748.0
Mejor fitness en iteración 89: 5780.0 Diferencia: -5600.0
Mejor fitness en iteración 90: 5780.0 Diferencia: -5666.0
Mejor fitness en iteración 91: 5782.0 Diferencia: -5599.0
Mejor fitness en iteración 92: 5780.0 Diferencia: -10800.0
Mejor fitness en iteración 93: 5777.0 Diferencia: -5788.0
Mejor fitness en iteración 94: 5776.0 Diferencia: -5481.0
Mejor fitness en iteración 95: 5776.0 Diferencia: -10712.0
Mejor fitness en iteración 96: 5761.0 Diferencia: -5697.0
Mejor fitness en iteración 97: 5761.0 Diferencia: -5652.0
Mejor fitness en iteración 98: 5761.0 Diferencia: -5495.0
Mejor fitness en iteración 99: 5761.0 Diferencia: -5646.0
Mejor fitness en iteración 100: 5761.0 Diferencia: -10815.0
Mejor fitness en iteración 101: 5761.0 Diferencia: -5552.0
Mejor fitness en iteración 102: 5761.0 Diferencia: -5651.0
Mejor fitness en iteración 103: 5758.0 Diferencia: -5567.0
Mejor fitness en iteración 104: 5751.0 Diferencia: -5586.0
Mejor fitness en iteración 105: 5751.0 Diferencia: -5590.0
Mejor fitness en iteración 106: 5751.0 Diferencia: -5639.0
Mejor fitness en iteración 107: 5751.0 Diferencia: -10982.0
Mejor fitness en iteración 108: 5761.0 Diferencia: -5683.0
Mejor fitness en iteración 109: 5761.0 Diferencia: -10739.0
Mejor fitness en iteración 110: 5761.0 Diferencia: -5757.0
Mejor fitness en iteración 111: 5761.0 Diferencia: -10755.0
Mejor fitness en iteración 112: 5745.0 Diferencia: -10944.0
Mejor fitness en iteración 113: 5738.0 Diferencia: -10931.0
Mejor fitness en iteración 114: 5751.0 Diferencia: -5690.0
Mejor fitness en iteración 115: 5751.0 Diferencia: -10875.0
Mejor fitness en iteración 116: 5749.0 Diferencia: -5738.0
Mejor fitness en iteración 117: 5749.0 Diferencia: -5580.0
Mejor fitness en iteración 118: 5749.0 Diferencia: -5627.0
Mejor fitness en iteración 119: 5736.0 Diferencia: -10970.0
Mejor fitness en iteración 120: 5735.0 Diferencia: -10755.0
Mejor fitness en iteración 121: 5742.0 Diferencia: -10932.0
Mejor fitness en iteración 122: 5734.0 Diferencia: -10768.0
Mejor fitness en iteración 123: 5734.0 Diferencia: -5716.0
Mejor fitness en iteración 124: 5734.0 Diferencia: -5609.0
Mejor fitness en iteración 125: 5734.0 Diferencia: -5543.0
Mejor fitness en iteración 126: 5727.0 Diferencia: -10763.0
Mejor fitness en iteración 127: 5734.0 Diferencia: -5665.0
Mejor fitness en iteración 128: 5734.0 Diferencia: -10857.0
Mejor fitness en iteración 129: 5734.0 Diferencia: -5588.0
Mejor fitness en iteración 130: 5734.0 Diferencia: -5665.0
Mejor fitness en iteración 131: 5726.0 Diferencia: -5659.0
Mejor fitness en iteración 132: 5734.0 Diferencia: -5708.0
Mejor fitness en iteración 133: 5728.0 Diferencia: -10802.0
Mejor fitness en iteración 134: 5734.0 Diferencia: -5516.0
Mejor fitness en iteración 135: 5728.0 Diferencia: -5670.0
Mejor fitness en iteración 136: 5734.0 Diferencia: -10737.0
Mejor fitness en iteración 137: 5734.0 Diferencia: -10847.0
Mejor fitness en iteración 138: 5734.0 Diferencia: -10695.0
Mejor fitness en iteración 139: 5723.0 Diferencia: -5593.0
Mejor fitness en iteración 140: 5723.0 Diferencia: -5715.0
Mejor fitness en iteración 141: 5723.0 Diferencia: -5532.0
Mejor fitness en iteración 142: 5727.0 Diferencia: -10734.0
Mejor fitness en iteración 143: 5727.0 Diferencia: -5719.0
Mejor fitness en iteración 144: 5727.0 Diferencia: -10801.0
Mejor fitness en iteración 145: 5727.0 Diferencia: -5774.0
Mejor fitness en iteración 146: 5734.0 Diferencia: -5838.0
Mejor fitness en iteración 147: 5724.0 Diferencia: -5522.0
Mejor fitness en iteración 148: 5724.0 Diferencia: -5557.0
Mejor fitness en iteración 149: 5706.0 Diferencia: -10787.0
Mejor fitness en iteración 150: 5706.0 Diferencia: -10734.0
Mejor fitness en iteración 151: 5706.0 Diferencia: -10768.0
Mejor fitness en iteración 152: 5706.0 Diferencia: -10818.0
Mejor fitness en iteración 153: 5706.0 Diferencia: -10784.0
Mejor fitness en iteración 154: 5714.0 Diferencia: -5619.0
Mejor fitness en iteración 155: 5714.0 Diferencia: -5589.0
Mejor fitness en iteración 156: 5714.0 Diferencia: -5574.0
Mejor fitness en iteración 157: 5714.0 Diferencia: -10824.0
Mejor fitness en iteración 158: 5706.0 Diferencia: -5780.0
Mejor fitness en iteración 159: 5714.0 Diferencia: -5600.0
Mejor fitness en iteración 160: 5714.0 Diferencia: -5524.0
Mejor fitness en iteración 161: 5714.0 Diferencia: -10727.0
Mejor fitness en iteración 162: 5714.0 Diferencia: -5740.0
Mejor fitness en iteración 163: 5700.0 Diferencia: -10747.0
Mejor fitness en iteración 164: 5700.0 Diferencia: -5725.0
Mejor fitness en iteración 165: 5700.0 Diferencia: -10900.0
Mejor fitness en iteración 166: 5700.0 Diferencia: -5613.0
Mejor fitness en iteración 167: 5700.0 Diferencia: -5549.0
Mejor fitness en iteración 168: 5700.0 Diferencia: -5894.0
Mejor fitness en iteración 169: 5700.0 Diferencia: -5573.0
Mejor fitness en iteración 170: 5700.0 Diferencia: -10850.0
Mejor fitness en iteración 171: 5698.0 Diferencia: -10880.0
Mejor fitness en iteración 172: 5698.0 Diferencia: -5716.0
Mejor fitness en iteración 173: 5698.0 Diferencia: -5820.0
Mejor fitness en iteración 174: 5700.0 Diferencia: -10732.0
Mejor fitness en iteración 175: 5700.0 Diferencia: -5674.0
Mejor fitness en iteración 176: 5700.0 Diferencia: -5610.0
Mejor fitness en iteración 177: 5700.0 Diferencia: -10743.0
Mejor fitness en iteración 178: 5696.0 Diferencia: -10755.0
Mejor fitness en iteración 179: 5696.0 Diferencia: -5638.0
Mejor fitness en iteración 180: 5691.0 Diferencia: -5793.0
Mejor fitness en iteración 181: 5696.0 Diferencia: -11034.0
Mejor fitness en iteración 182: 5696.0 Diferencia: -5578.0
Mejor fitness en iteración 183: 5696.0 Diferencia: -10731.0
Mejor fitness en iteración 184: 5694.0 Diferencia: -5600.0
Mejor fitness en iteración 185: 5696.0 Diferencia: -5484.0
Mejor fitness en iteración 186: 5696.0 Diferencia: -10728.0
Mejor fitness en iteración 187: 5696.0 Diferencia: -10938.0
Mejor fitness en iteración 188: 5684.0 Diferencia: -5620.0
Mejor fitness en iteración 189: 5696.0 Diferencia: -5608.0
Mejor fitness en iteración 190: 5665.0 Diferencia: -5629.0
Mejor fitness en iteración 191: 5665.0 Diferencia: -5650.0
Mejor fitness en iteración 192: 5690.0 Diferencia: -5748.0
Mejor fitness en iteración 193: 5694.0 Diferencia: -10794.0
Mejor fitness en iteración 194: 5692.0 Diferencia: -10786.0
Mejor fitness en iteración 195: 5694.0 Diferencia: -10821.0
Mejor fitness en iteración 196: 5686.0 Diferencia: -5646.0
Mejor fitness en iteración 197: 5686.0 Diferencia: -5911.0
Mejor fitness en iteración 198: 5691.0 Diferencia: -5599.0
Mejor fitness en iteración 199: 5689.0 Diferencia: -10858.0
Mejor fitness en iteración 200: 5689.0 Diferencia: -10873.0
Mejor fitness en iteración 201: 5689.0 Diferencia: -10839.0
Mejor fitness en iteración 202: 5688.0 Diferencia: -10748.0
Mejor fitness en iteración 203: 5682.0 Diferencia: -10808.0
Mejor fitness en iteración 204: 5682.0 Diferencia: -10917.0
Mejor fitness en iteración 205: 5681.0 Diferencia: -10746.0
Mejor fitness en iteración 206: 5678.0 Diferencia: -5568.0
Mejor fitness en iteración 207: 5678.0 Diferencia: -10916.0
Mejor fitness en iteración 208: 5675.0 Diferencia: -5551.0
Mejor fitness en iteración 209: 5678.0 Diferencia: -10747.0
Mejor fitness en iteración 210: 5678.0 Diferencia: -10853.0
Mejor fitness en iteración 211: 5677.0 Diferencia: -5659.0
Mejor fitness en iteración 212: 5677.0 Diferencia: -5735.0
Mejor fitness en iteración 213: 5677.0 Diferencia: -5662.0
Mejor fitness en iteración 214: 5676.0 Diferencia: -5538.0
Mejor fitness en iteración 215: 5676.0 Diferencia: -10763.0
Mejor fitness en iteración 216: 5678.0 Diferencia: -10845.0
Mejor fitness en iteración 217: 5676.0 Diferencia: -5607.0
Mejor fitness en iteración 218: 5678.0 Diferencia: -10949.0
Mejor fitness en iteración 219: 5678.0 Diferencia: -5659.0
Mejor fitness en iteración 220: 5674.0 Diferencia: -5646.0
Mejor fitness en iteración 221: 5674.0 Diferencia: -5697.0
Mejor fitness en iteración 222: 5674.0 Diferencia: -10860.0
Mejor fitness en iteración 223: 5674.0 Diferencia: -5707.0
Mejor fitness en iteración 224: 5674.0 Diferencia: -5671.0
Mejor fitness en iteración 225: 5674.0 Diferencia: -5667.0
Mejor fitness en iteración 226: 5664.0 Diferencia: -10799.0
Mejor fitness en iteración 227: 5668.0 Diferencia: -5541.0
Mejor fitness en iteración 228: 5670.0 Diferencia: -10914.0
Mejor fitness en iteración 229: 5670.0 Diferencia: -10890.0
Mejor fitness en iteración 230: 5670.0 Diferencia: -10828.0
Mejor fitness en iteración 231: 5670.0 Diferencia: -10762.0
Mejor fitness en iteración 232: 5668.0 Diferencia: -10941.0
Mejor fitness en iteración 233: 5670.0 Diferencia: -10943.0
Mejor fitness en iteración 234: 5666.0 Diferencia: -10860.0
Mejor fitness en iteración 235: 5663.0 Diferencia: -5557.0
Mejor fitness en iteración 236: 5663.0 Diferencia: -10827.0
Mejor fitness en iteración 237: 5663.0 Diferencia: -10774.0
Mejor fitness en iteración 238: 5659.0 Diferencia: -10899.0
Mejor fitness en iteración 239: 5663.0 Diferencia: -10730.0
Mejor fitness en iteración 240: 5663.0 Diferencia: -5674.0
Mejor fitness en iteración 241: 5663.0 Diferencia: -5712.0
Mejor fitness en iteración 242: 5663.0 Diferencia: -5613.0
Mejor fitness en iteración 243: 5663.0 Diferencia: -5548.0
Mejor fitness en iteración 244: 5663.0 Diferencia: -10738.0
Mejor fitness en iteración 245: 5663.0 Diferencia: -5572.0
Mejor fitness en iteración 246: 5663.0 Diferencia: -10743.0
Mejor fitness en iteración 247: 5661.0 Diferencia: -10840.0
Mejor fitness en iteración 248: 5663.0 Diferencia: -5673.0
Mejor fitness en iteración 249: 5658.0 Diferencia: -5555.0
Mejor fitness en iteración 250: 5664.0 Diferencia: -10884.0
Mejor fitness en iteración 251: 5663.0 Diferencia: -5507.0
Mejor fitness en iteración 252: 5663.0 Diferencia: -10940.0
Mejor fitness en iteración 253: 5663.0 Diferencia: -5707.0
Mejor fitness en iteración 254: 5658.0 Diferencia: -10856.0
Mejor fitness en iteración 255: 5658.0 Diferencia: -5702.0
Mejor fitness en iteración 256: 5658.0 Diferencia: -5741.0
Mejor fitness en iteración 257: 5656.0 Diferencia: -5564.0
Mejor fitness en iteración 258: 5655.0 Diferencia: -5524.0
Mejor fitness en iteración 259: 5655.0 Diferencia: -5413.0
Mejor fitness en iteración 260: 5655.0 Diferencia: -5444.0
Mejor fitness en iteración 261: 5655.0 Diferencia: -5526.0
Mejor fitness en iteración 262: 5655.0 Diferencia: -5504.0
Mejor fitness en iteración 263: 5655.0 Diferencia: -5422.0
Mejor fitness en iteración 264: 5655.0 Diferencia: -5448.0
Mejor fitness en iteración 265: 5655.0 Diferencia: -5467.0
Mejor fitness en iteración 266: 5655.0 Diferencia: -5517.0
Mejor fitness en iteración 267: 5655.0 Diferencia: -5456.0
Mejor fitness en iteración 268: 5655.0 Diferencia: -5432.0
Mejor fitness en iteración 269: 5655.0 Diferencia: -5581.0
Mejor fitness en iteración 270: 5655.0 Diferencia: -5380.0
Mejor fitness en iteración 271: 5655.0 Diferencia: -5524.0
Mejor fitness en iteración 272: 5650.0 Diferencia: -5560.0
Mejor fitness en iteración 273: 5653.0 Diferencia: -5434.0
Mejor fitness en iteración 274: 5653.0 Diferencia: -5527.0
Mejor fitness en iteración 275: 5653.0 Diferencia: -5439.0
Mejor fitness en iteración 276: 5653.0 Diferencia: -10768.0
Mejor fitness en iteración 277: 5651.0 Diferencia: -5562.0
Mejor fitness en iteración 278: 5653.0 Diferencia: -5441.0
Mejor fitness en iteración 279: 5653.0 Diferencia: -5420.0
Mejor fitness en iteración 280: 5653.0 Diferencia: -10779.0
Mejor fitness en iteración 281: 5653.0 Diferencia: -5821.0
Mejor fitness en iteración 282: 5653.0 Diferencia: -5544.0
Mejor fitness en iteración 283: 5651.0 Diferencia: -5491.0
Mejor fitness en iteración 284: 5653.0 Diferencia: -5560.0
Mejor fitness en iteración 285: 5653.0 Diferencia: -5439.0
Mejor fitness en iteración 286: 5652.0 Diferencia: -5405.0
Mejor fitness en iteración 287: 5651.0 Diferencia: -5550.0
Mejor fitness en iteración 288: 5651.0 Diferencia: -5488.0
Mejor fitness en iteración 289: 5651.0 Diferencia: -5456.0
Mejor fitness en iteración 290: 5649.0 Diferencia: -5521.0
Mejor fitness en iteración 291: 5651.0 Diferencia: -5492.0
Mejor fitness en iteración 292: 5651.0 Diferencia: -5616.0
Mejor fitness en iteración 293: 5651.0 Diferencia: -5444.0
Mejor fitness en iteración 294: 5651.0 Diferencia: -5610.0
Mejor fitness en iteración 295: 5651.0 Diferencia: -5534.0
Mejor fitness en iteración 296: 5649.0 Diferencia: -10732.0
Mejor fitness en iteración 297: 5649.0 Diferencia: -5587.0
Mejor fitness en iteración 298: 5649.0 Diferencia: -5454.0
Mejor fitness en iteración 299: 5649.0 Diferencia: -5675.0
Mejor fitness en iteración 300: 5649.0 Diferencia: -5582.0
Mejor fitness en iteración 301: 5649.0 Diferencia: -5458.0
Mejor fitness en iteración 302: 5649.0 Diferencia: -5607.0
Mejor fitness en iteración 303: 5649.0 Diferencia: -5462.0
Mejor fitness en iteración 304: 5649.0 Diferencia: -5537.0
Mejor fitness en iteración 305: 5649.0 Diferencia: -5509.0
Mejor fitness en iteración 306: 5649.0 Diferencia: -10768.0
Mejor fitness en iteración 307: 5649.0 Diferencia: -5561.0
Mejor fitness en iteración 308: 5649.0 Diferencia: -10909.0
Mejor fitness en iteración 309: 5649.0 Diferencia: -5446.0
Mejor fitness en iteración 310: 5649.0 Diferencia: -5521.0
Mejor fitness en iteración 311: 5649.0 Diferencia: -5517.0
Mejor fitness en iteración 312: 5649.0 Diferencia: -5380.0
Mejor fitness en iteración 313: 5649.0 Diferencia: -5378.0
Mejor fitness en iteración 314: 5649.0 Diferencia: -5402.0
Mejor fitness en iteración 315: 5649.0 Diferencia: -5456.0
Mejor fitness en iteración 316: 5649.0 Diferencia: -5517.0
Mejor fitness en iteración 317: 5649.0 Diferencia: -5415.0
Mejor fitness en iteración 318: 5649.0 Diferencia: -5420.0
Mejor fitness en iteración 319: 5649.0 Diferencia: -5455.0
Mejor fitness en iteración 320: 5649.0 Diferencia: -5502.0
Mejor fitness en iteración 321: 5649.0 Diferencia: -5468.0
Mejor fitness en iteración 322: 5649.0 Diferencia: -5572.0
Mejor fitness en iteración 323: 5647.0 Diferencia: -5519.0
Mejor fitness en iteración 324: 5647.0 Diferencia: -5471.0
Mejor fitness en iteración 325: 5647.0 Diferencia: -5456.0
Mejor fitness en iteración 326: 5647.0 Diferencia: -5422.0
Mejor fitness en iteración 327: 5647.0 Diferencia: -5519.0
Mejor fitness en iteración 328: 5647.0 Diferencia: -6002.0
Mejor fitness en iteración 329: 5647.0 Diferencia: -5454.0
Mejor fitness en iteración 330: 5647.0 Diferencia: -5524.0
Mejor fitness en iteración 331: 5647.0 Diferencia: -5509.0
Mejor fitness en iteración 332: 5647.0 Diferencia: -10740.0
Mejor fitness en iteración 333: 5647.0 Diferencia: -5396.0
Mejor fitness en iteración 334: 5647.0 Diferencia: -10896.0
Mejor fitness en iteración 335: 5643.0 Diferencia: -5466.0
Mejor fitness en iteración 336: 5647.0 Diferencia: -5429.0
Mejor fitness en iteración 337: 5647.0 Diferencia: -5534.0
Mejor fitness en iteración 338: 5643.0 Diferencia: -5528.0
Mejor fitness en iteración 339: 5643.0 Diferencia: -5397.0
Mejor fitness en iteración 340: 5643.0 Diferencia: -5388.0
Mejor fitness en iteración 341: 5643.0 Diferencia: -5466.0
Mejor fitness en iteración 342: 5643.0 Diferencia: -5558.0
Mejor fitness en iteración 343: 5643.0 Diferencia: -5450.0
Mejor fitness en iteración 344: 5643.0 Diferencia: -5440.0
Mejor fitness en iteración 345: 5643.0 Diferencia: -5552.0
Mejor fitness en iteración 346: 5643.0 Diferencia: -5534.0
Mejor fitness en iteración 347: 5643.0 Diferencia: -5446.0
Mejor fitness en iteración 348: 5643.0 Diferencia: -5538.0
Mejor fitness en iteración 349: 5643.0 Diferencia: -5456.0
Mejor fitness en iteración 350: 5643.0 Diferencia: -5542.0
Mejor fitness en iteración 351: 5643.0 Diferencia: -5534.0
Mejor fitness en iteración 352: 5643.0 Diferencia: -5538.0
Mejor fitness en iteración 353: 5643.0 Diferencia: -5601.0
Mejor fitness en iteración 354: 5643.0 Diferencia: -5521.0
Mejor fitness en iteración 355: 5643.0 Diferencia: -5462.0
Mejor fitness en iteración 356: 5643.0 Diferencia: -5555.0
Mejor fitness en iteración 357: 5643.0 Diferencia: -5476.0
Mejor fitness en iteración 358: 5643.0 Diferencia: -5536.0
Mejor fitness en iteración 359: 5643.0 Diferencia: -5594.0
Mejor fitness en iteración 360: 5643.0 Diferencia: -5535.0
Mejor fitness en iteración 361: 5643.0 Diferencia: -5503.0
Mejor fitness en iteración 362: 5643.0 Diferencia: -5384.0
Mejor fitness en iteración 363: 5643.0 Diferencia: -5410.0
Mejor fitness en iteración 364: 5643.0 Diferencia: -5450.0
Mejor fitness en iteración 365: 5643.0 Diferencia: -5542.0
Mejor fitness en iteración 366: 5643.0 Diferencia: -5559.0
Mejor fitness en iteración 367: 5641.0 Diferencia: -5364.0
Mejor fitness en iteración 368: 5641.0 Diferencia: -5405.0
Mejor fitness en iteración 369: 5641.0 Diferencia: -5444.0
Mejor fitness en iteración 370: 5641.0 Diferencia: -5422.0
Mejor fitness en iteración 371: 5641.0 Diferencia: -5524.0
Mejor fitness en iteración 372: 5641.0 Diferencia: -5400.0
Mejor fitness en iteración 373: 5641.0 Diferencia: -5578.0
Mejor fitness en iteración 374: 5641.0 Diferencia: -5519.0
Mejor fitness en iteración 375: 5641.0 Diferencia: -5374.0
Mejor fitness en iteración 376: 5641.0 Diferencia: -5414.0
Mejor fitness en iteración 377: 5641.0 Diferencia: -10834.0
Mejor fitness en iteración 378: 5641.0 Diferencia: -5490.0
Mejor fitness en iteración 379: 5641.0 Diferencia: -5444.0
Mejor fitness en iteración 380: 5641.0 Diferencia: -5424.0
Mejor fitness en iteración 381: 5641.0 Diferencia: -5667.0
Mejor fitness en iteración 382: 5641.0 Diferencia: -5558.0
Mejor fitness en iteración 383: 5641.0 Diferencia: -5686.0
Mejor fitness en iteración 384: 5641.0 Diferencia: -5421.0
Mejor fitness en iteración 385: 5641.0 Diferencia: -5570.0
Mejor fitness en iteración 386: 5641.0 Diferencia: -10747.0
Mejor fitness en iteración 387: 5641.0 Diferencia: -5614.0
Mejor fitness en iteración 388: 5639.0 Diferencia: -5461.0
Mejor fitness en iteración 389: 5641.0 Diferencia: -5694.0
Mejor fitness en iteración 390: 5643.0 Diferencia: -5534.0
Mejor fitness en iteración 391: 5643.0 Diferencia: -5502.0
Mejor fitness en iteración 392: 5643.0 Diferencia: -5518.0
Mejor fitness en iteración 393: 5643.0 Diferencia: -10756.0
Mejor fitness en iteración 394: 5643.0 Diferencia: -5594.0
Mejor fitness en iteración 395: 5643.0 Diferencia: -10848.0
Mejor fitness en iteración 396: 5643.0 Diferencia: -10732.0
Mejor fitness en iteración 397: 5643.0 Diferencia: -5742.0
Mejor fitness en iteración 398: 5639.0 Diferencia: -5382.0
Mejor fitness en iteración 399: 5639.0 Diferencia: -5720.0
Mejor fitness en iteración 400: 5639.0 Diferencia: -5456.0
Mejor fitness en iteración 401: 5639.0 Diferencia: -5576.0
Mejor fitness en iteración 402: 5639.0 Diferencia: -5521.0
Mejor fitness en iteración 403: 5639.0 Diferencia: -10735.0
Mejor fitness en iteración 404: 5639.0 Diferencia: -5680.0
Mejor fitness en iteración 405: 5639.0 Diferencia: -5649.0
Mejor fitness en iteración 406: 5639.0 Diferencia: -5492.0
Mejor fitness en iteración 407: 5639.0 Diferencia: -10766.0
Mejor fitness en iteración 408: 5639.0 Diferencia: -5528.0
Mejor fitness en iteración 409: 5639.0 Diferencia: -5670.0
Mejor fitness en iteración 410: 5639.0 Diferencia: -5690.0
Mejor fitness en iteración 411: 5639.0 Diferencia: -5456.0
Mejor fitness en iteración 412: 5639.0 Diferencia: -5638.0
Mejor fitness en iteración 413: 5639.0 Diferencia: -5536.0
Mejor fitness en iteración 414: 5639.0 Diferencia: -5464.0
Mejor fitness en iteración 415: 5639.0 Diferencia: -5550.0
Mejor fitness en iteración 416: 5639.0 Diferencia: -5780.0
Mejor fitness en iteración 417: 5639.0 Diferencia: -5446.0
Mejor fitness en iteración 418: 5639.0 Diferencia: -10748.0
Mejor fitness en iteración 419: 5639.0 Diferencia: -5510.0
Mejor fitness en iteración 420: 5639.0 Diferencia: -10718.0
Mejor fitness en iteración 421: 5639.0 Diferencia: -5483.0
Mejor fitness en iteración 422: 5639.0 Diferencia: -5452.0
Mejor fitness en iteración 423: 5639.0 Diferencia: -5392.0
Mejor fitness en iteración 424: 5639.0 Diferencia: -5617.0
Mejor fitness en iteración 425: 5639.0 Diferencia: -5398.0
Mejor fitness en iteración 426: 5639.0 Diferencia: -5684.0
Mejor fitness en iteración 427: 5639.0 Diferencia: -5517.0
