Problema: p43.atsp
Configuración utilizada:
Operador de selección: Por Torneo con tamaño de torneo: 2 individuos
Operador de cruce: Cruce de arcos
Operador de mutación: Mutación por Inversión. Probabilidad: 0.3
Mejor fitness en iteración 73: 5656.0 Diferencia: -37.0
Mejor fitness en iteración 74: 5656.0 Diferencia: -86.0
Mejor fitness en iteración 75: 5656.0 Diferencia: -42.0
Mejor fitness en iteración 76: 5656.0 Diferencia: -206.0
Mejor fitness en iteración 77: 5654.0 Diferencia: -96.0
Mejor fitness en iteración 78: 5654.0 Diferencia: -136.0
Mejor fitness en iteración 79: 5654.0 Diferencia: -94.0
Mejor fitness en iteración 80: 5650.0 Diferencia: -92.0
Mejor fitness en iteración 81: 5650.0 Diferencia: -139.0
Mejor fitness en iteración 82: 5650.0 Diferencia: -114.0
Mejor fitness en iteración 83: 5650.0 Diferencia: -202.0
Mejor fitness en iteración 84: 5646.0 Diferencia: -5346.0
Mejor fitness en iteración 85: 5646.0 Diferencia: -149.0
Mejor fitness en iteración 86: 5646.0 Diferencia: -134.0
Mejor fitness en iteración 87: 5646.0 Diferencia: -70.0
Mejor fitness en iteración 88: 5646.0 Diferencia: -60.0
Mejor fitness en iteración 89: 5646.0 Diferencia: -107.0
Mejor fitness en iteración 90: 5646.0 Diferencia: -102.0
Mejor fitness en iteración 91: 5646.0 Diferencia: -192.0
Mejor fitness en iteración 92: 5646.0 Diferencia: -82.0
Mejor fitness en iteración 93: 5646.0 Diferencia: -62.0
Mejor fitness en iteración 94: 5646.0 Diferencia: -101.0
Mejor fitness en iteración 95: 5646.0 Diferencia: -48.0
Mejor fitness en iteración 96: 5646.0 Diferencia: -157.0
Mejor fitness en iteración 97: 5646.0 Diferencia: -38.0
Mejor fitness en iteración 98: 5646.0 Diferencia: -94.0
Mejor fitness en iteración 99: 5646.0 Diferencia: -50.0
Mejor fitness en iteración 100: 5646.0 Diferencia: -130.0
Mejor fitness en iteración 101: 5646.0 Diferencia: -52.0
Mejor fitness en iteración 102: 5646.0 Diferencia: -102.0
Mejor fitness en iteración 103: 5646.0 Diferencia: -46.0
Mejor fitness en iteración 104: 5646.0 Diferencia: -60.0
Mejor fitness en iteración 105: 5646.0 Diferencia: -50.0
Mejor fitness en iteración 106: 5646.0 Diferencia: -58.0
Mejor fitness en iteración 107: 5646.0 Diferencia: -120.0
Mejor fitness en iteración 108: 5646.0 Diferencia: -56.0
Mejor fitness en iteración 109: 5646.0 Diferencia: -198.0
Mejor fitness en iteración 110: 5646.0 Diferencia: -189.0
Mejor fitness en iteración 111: 5646.0 Diferencia: -58.0
Mejor fitness en iteración 112: 5646.0 Diferencia: -60.0
Mejor fitness en iteración 113: 5646.0 Diferencia: -27.0
Mejor fitness en iteración 114: 5646.0 Diferencia: -88.0
Mejor fitness en iteración 115: 5646.0 Diferencia: -94.0
Mejor fitness en iteración 116: 5646.0 Diferencia: -182.0
Mejor fitness en iteración 117: 5646.0 Diferencia: -34.0
Mejor fitness en iteración 118: 5646.0 Diferencia: -62.0
Mejor fitness en iteración 119: 5646.0 Diferencia: -110.0
Mejor fitness en iteración 120: 5646.0 Diferencia: -157.0
Mejor fitness en iteración 121: 5646.0 Diferencia: -192.0
Mejor fitness en iteración 122: 5646.0 Diferencia: -96.0
Mejor fitness en iteración 123: 5646.0 Diferencia: -82.0
Mejor fitness en iteración 124: 5646.0 Diferencia: -52.0
Mejor fitness en iteración 125: 5646.0 Diferencia: -36.0
Mejor fitness en iteración 126: 5646.0 Diferencia: -199.0
Mejor fitness en iteración 127: 5646.0 Diferencia: -238.0
Mejor fitness en iteración 128: 5646.0 Diferencia: -48.0
Mejor fitness en iteración 129: 5646.0 Diferencia: -58.0
Mejor fitness en iteración 130: 5646.0 Diferencia: -90.0
Mejor fitness en iteración 131: 5646.0 Diferencia: -126.0
Mejor fitness en iteración 132: 5646.0 Diferencia: -142.0
Mejor fitness en iteración 133: 5646.0 Diferencia: -204.0
Mejor fitness en iteración 134: 5646.0 Diferencia: -86.0
Mejor fitness en iteración 135: 5646.0 Diferencia: -100.0
Mejor fitness en iteración 136: 5646.0 Diferencia: -121.0
Mejor fitness en iteración 137: 5646.0 Diferencia: -110.0
Mejor fitness en iteración 138: 5646.0 Diferencia: -107.0
Mejor fitness en iteración 139: 5646.0 Diferencia: -46.0
Mejor fitness en iteración 140: 5646.0 Diferencia: -86.0
Mejor fitness en iteración 141: 5646.0 Diferencia: -82.0
Mejor fitness en iteración 142: 5646.0 Diferencia: -114.0
Mejor fitness en iteración 143: 5646.0 Diferencia: -134.0
Mejor fitness en iteración 144: 5646.0 Diferencia: -60.0
Mejor fitness en iteración 145: 5646.0 Diferencia: -138.0
Mejor fitness en iteración 146: 5646.0 Diferencia: -50.0
Mejor fitness en iteración 147: 5646.0 Diferencia: -92.0
Mejor fitness en iteración 148: 5646.0 Diferencia: -120.0
Mejor fitness en iteración 149: 5646.0 Diferencia: -5368.0
Mejor fitness en iteración 150: 5646.0 Diferencia: -96.0
Mejor fitness en iteración 151: 5646.0 Diferencia: -152.0
Mejor fitness en iteración 152: 5646.0 Diferencia: -82.0
Mejor fitness en iteración 153: 5646.0 Diferencia: -58.0
Mejor fitness en iteración 154: 5646.0 Diferencia: -136.0
Mejor fitness en iteración 155: 5646.0 Diferencia: -61.0
Mejor fitness en iteración 156: 5646.0 Diferencia: -58.0
Mejor fitness en iteración 157: 5646.0 Diferencia: -122.0
Mejor fitness en iteración 158: 5646.0 Diferencia: -103.0
Mejor fitness en iteración 159: 5646.0 Diferencia: -98.0
Mejor fitness en iteración 160: 5646.0 Diferencia: -86.0
Mejor fitness en iteración 161: 5646.0 Diferencia: -246.0
Mejor fitness en iteración 162: 5646.0 Diferencia: -101.0
Mejor fitness en iteración 163: 5646.0 Diferencia: -118.0
Mejor fitness en iteración 164: 5646.0 Diferencia: -150.0
Mejor fitness en iteración 165: 5646.0 Diferencia: -105.0
Mejor fitness en iteración 166: 5646.0 Diferencia: -108.0
Mejor fitness en iteración 167: 5646.0 Diferencia: -84.0
Mejor fitness en iteración 168: 5646.0 Diferencia: -118.0
Mejor fitness en iteración 169: 5646.0 Diferencia: -98.0
Mejor fitness en iteración 170: 5646.0 Diferencia: -64.0
Mejor fitness en iteración 171: 5646.0 Diferencia: -63.0
Mejor fitness en iteración 172: 5646.0 Diferencia: -110.0
Mejor fitness en iteración 173: 5646.0 Diferencia: -102.0
Mejor fitness en iteración 174: 5646.0 Diferencia: -50.0
Mejor fitness en iteración 175: 5646.0 Diferencia: -75.0
Mejor fitness en iteración 176: 5646.0 Diferencia: -102.0
Mejor fitness en iteración 177: 5646.0 Diferencia: -121.0
Mejor fitness en iteración 178: 5646.0 Diferencia: -86.0
Mejor fitness en iteración 179: 5646.0 Diferencia: -85.0
Mejor fitness en iteración 180: 5646.0 Diferencia: -57.0
Mejor fitness en iteración 181: 5646.0 Diferencia: -86.0
Mejor fitness en iteración 182: 5646.0 Diferencia: -72.0
Mejor fitness en iteración 183: 5646.0 Diferencia: -94.0
Mejor fitness en iteración 184: 5646.0 Diferencia: -50.0
Mejor fitness en iteración 185: 5646.0 Diferencia: -82.0
Mejor fitness en iteración 186: 5646.0 Diferencia: -107.0
Mejor fitness en iteración 187: 5646.0 Diferencia: -166.0
Mejor fitness en iteración 188: 5646.0 Diferencia: -104.0
Mejor fitness en iteración 189: 5646.0 Diferencia: -48.0
Mejor fitness en iteración 190: 5646.0 Diferencia: -194.0
Mejor fitness en iteración 191: 5646.0 Diferencia: -88.0
Mejor fitness en iteración 192: 5646.0 Diferencia: -86.0
Mejor fitness en iteración 193: 5646.0 Diferencia: -60.0
Mejor fitness en iteración 194: 5646.0 Diferencia: -67.0
Mejor fitness en iteración 195: 5646.0 Diferencia: -44.0
Mejor fitness en iteración 196: 5646.0 Diferencia: -144.0
Mejor fitness en iteración 197: 5646.0 Diferencia: -44.0
Mejor fitness en iteración 198: 5646.0 Diferencia: -90.0
Mejor fitness en iteración 199: 5646.0 Diferencia: -44.0
Mejor fitness en iteración 200: 5646.0 Diferencia: -72.0
Mejor fitness en iteración 201: 5646.0 Diferencia: -92.0
Mejor fitness en iteración 202: 5646.0 Diferencia: -44.0
Mejor fitness en iteración 203: 5646.0 Diferencia: -70.0
Mejor fitness en iteración 204: 5646.0 Diferencia: -90.0
Mejor fitness en iteración 205: 5646.0 Diferencia: -52.0
Mejor fitness en iteración 206: 5646.0 Diferencia: -112.0
Mejor fitness en iteración 207: 5646.0 Diferencia: -16.0
Mejor fitness en iteración 208: 5646.0 Diferencia: -82.0
Mejor fitness en iteración 209: 5646.0 Diferencia: -92.0
Mejor fitness en iteración 210: 5646.0 Diferencia: -86.0
Mejor fitness en iteración 211: 5646.0 Diferencia: -49.0
Mejor fitness en iteración 212: 5646.0 Diferencia: -68.0
Mejor fitness en iteración 213: 5646.0 Diferencia: -24.0
Mejor fitness en iteración 214: 5646.0 Diferencia: -110.0
Mejor fitness en iteración 215: 5646.0 Diferencia: -70.0
Mejor fitness en iteración 216: 5646.0 Diferencia: -56.0
Mejor fitness en iteración 217: 5646.0 Diferencia: -56.0
Mejor fitness en iteración 218: 5646.0 Diferencia: -60.0
Mejor fitness en iteración 219: 5646.0 Diferencia: -98.0
Mejor fitness en iteración 220: 5646.0 Diferencia: -198.0
Mejor fitness en iteración 221: 5646.0 Diferencia: -86.0
Mejor fitness en iteración 222: 5646.0 Diferencia: -58.0
Mejor fitness en iteración 223: 5646.0 Diferencia: -126.0
Mejor fitness en iteración 224: 5646.0 Diferencia: -158.0
Mejor fitness en iteración 225: 5646.0 Diferencia: -36.0
Mejor fitness en iteración 226: 5646.0 Diferencia: -26.0
Mejor fitness en iteración 227: 5646.0 Diferencia: -90.0
Mejor fitness en iteración 228: 5646.0 Diferencia: -54.0
Mejor fitness en iteración 229: 5646.0 Diferencia: -162.0
Mejor fitness en iteración 230: 5646.0 Diferencia: -149.0
Mejor fitness en iteración 231: 5646.0 Diferencia: -111.0
Mejor fitness en iteración 232: 5646.0 Diferencia: -60.0
Mejor fitness en iteración 233: 5646.0 Diferencia: -146.0
Mejor fitness en iteración 234: 5646.0 Diferencia: -198.0
Mejor fitness en iteración 235: 5646.0 Diferencia: -126.0
Mejor fitness en iteración 236: 5646.0 Diferencia: -48.0
Mejor fitness en iteración 237: 5646.0 Diferencia: -48.0
Mejor fitness en iteración 238: 5646.0 Diferencia: -142.0
Mejor fitness en iteración 239: 5646.0 Diferencia: -86.0
Mejor fitness en iteración 240: 5646.0 Diferencia: -181.0
Mejor fitness en iteración 241: 5646.0 Diferencia: -180.0
Mejor fitness en iteración 242: 5646.0 Diferencia: -26.0
Mejor fitness en iteración 243: 5646.0 Diferencia: -82.0
Mejor fitness en iteración 244: 5646.0 Diferencia: -50.0
Mejor fitness en iteración 245: 5646.0 Diferencia: -94.0
Mejor fitness en iteración 246: 5646.0 Diferencia: -64.0
Mejor fitness en iteración 247: 5646.0 Diferencia: -120.0
Mejor fitness en iteración 248: 5646.0 Diferencia: -62.0
Mejor fitness en iteración 249: 5646.0 Diferencia: -86.0
Mejor fitness en iteración 250: 5646.0 Diferencia: -159.0
Mejor fitness en iteración 251: 5646.0 Diferencia: -354.0
Mejor fitness en iteración 252: 5646.0 Diferencia: -60.0
Mejor fitness en iteración 253: 5646.0 Diferencia: -110.0
Mejor fitness en iteración 254: 5646.0 Diferencia: -58.0
Mejor fitness en iteración 255: 5646.0 Diferencia: -141.0
Mejor fitness en iteración 256: 5646.0 Diferencia: -90.0
Mejor fitness en iteración 257: 5646.0 Diferencia: -120.0
Mejor fitness en iteración 258: 5646.0 Diferencia: -86.0
Mejor fitness en iteración 259: 5646.0 Diferencia: -102.0
Mejor fitness en iteración 260: 5646.0 Diferencia: -60.0
Mejor fitness en iteración 261: 5646.0 Diferencia: -100.0
Mejor fitness en iteración 262: 5646.0 Diferencia: -94.0
Mejor fitness en iteración 263: 5646.0 Diferencia: -44.0
Mejor fitness en iteración 264: 5646.0 Diferencia: -86.0
Mejor fitness en iteración 265: 5646.0 Diferencia: -204.0
Mejor fitness en iteración 266: 5646.0 Diferencia: -118.0
Mejor fitness en iteración 267: 5646.0 Diferencia: -60.0
Mejor fitness en iteración 268: 5646.0 Diferencia: -110.0
Mejor fitness en iteración 269: 5646.0 Diferencia: -63.0
Mejor fitness en iteración 270: 5646.0 Diferencia: -60.0
Mejor fitness en iteración 271: 5646.0 Diferencia: -54.0
Mejor fitness en iteración 272: 5646.0 Diferencia: -126.0
Mejor fitness en iteración 273: 5646.0 Diferencia: -79.0
Mejor fitness en iteración 274: 5646.0 Diferencia: -125.0
Mejor fitness en iteración 275: 5646.0 Diferencia: -105.0
Mejor fitness en iteración 276: 5646.0 Diferencia: -5365.0
Mejor fitness en iteración 277: 5646.0 Diferencia: -82.0
Mejor fitness en iteración 278: 5646.0 Diferencia: -94.0
Mejor fitness en iteración 279: 5646.0 Diferencia: -134.0
Mejor fitness en iteración 280: 5646.0 Diferencia: -46.0
Mejor fitness en iteración 281: 5646.0 Diferencia: -90.0
Mejor fitness en iteración 282: 5646.0 Diferencia: -60.0
Mejor fitness en iteración 283: 5646.0 Diferencia: -60.0
Mejor fitness en iteración 284: 5646.0 Diferencia: -90.0
Mejor fitness en iteración 285: 5646.0 Diferencia: -60.0
Mejor fitness en iteración 286: 5646.0 Diferencia: -60.0
Mejor fitness en iteración 287: 5646.0 Diferencia: -48.0
Mejor fitness en iteración 288: 5646.0 Diferencia: -50.0
Mejor fitness en iteración 289: 5646.0 Diferencia: -238.0
Mejor fitness en iteración 290: 5646.0 Diferencia: -92.0
Mejor fitness en iteración 291: 5646.0 Diferencia: -126.0
Mejor fitness en iteración 292: 5646.0 Diferencia: -90.0
Mejor fitness en iteración 293: 5646.0 Diferencia: -96.0
Mejor fitness en iteración 294: 5646.0 Diferencia: -102.0
Mejor fitness en iteración 295: 5646.0 Diferencia: -84.0
Mejor fitness en iteración 296: 5646.0 Diferencia: -32.0
Mejor fitness en iteración 297: 5646.0 Diferencia: -36.0
Mejor fitness en iteración 298: 5646.0 Diferencia: -112.0
Mejor fitness en iteración 299: 5646.0 Diferencia: -96.0
Mejor fitness en iteración 300: 5646.0 Diferencia: -96.0
Mejor fitness en iteración 301: 5646.0 Diferencia: -60.0
Mejor fitness en iteración 302: 5646.0 Diferencia: -60.0
Mejor fitness en iteración 303: 5644.0 Diferencia: -50.0
Mejor fitness en iteración 304: 5644.0 Diferencia: -68.0
Mejor fitness en iteración 305: 5644.0 Diferencia: -40.0
Mejor fitness en iteración 306: 5644.0 Diferencia: -88.0
Mejor fitness en iteración 307: 5644.0 Diferencia: -62.0
Mejor fitness en iteración 308: 5644.0 Diferencia: -42.0
Mejor fitness en iteración 309: 5644.0 Diferencia: -49.0
Mejor fitness en iteración 310: 5644.0 Diferencia: -107.0
Mejor fitness en iteración 311: 5644.0 Diferencia: -96.0
Mejor fitness en iteración 312: 5644.0 Diferencia: -62.0
Mejor fitness en iteración 313: 5644.0 Diferencia: -66.0
Mejor fitness en iteración 314: 5644.0 Diferencia: -70.0
Mejor fitness en iteración 315: 5644.0 Diferencia: -110.0
Mejor fitness en iteración 316: 5644.0 Diferencia: -5360.0
Mejor fitness en iteración 317: 5644.0 Diferencia: -46.0
Mejor fitness en iteración 318: 5644.0 Diferencia: -133.0
Mejor fitness en iteración 319: 5644.0 Diferencia: -106.0
Mejor fitness en iteración 320: 5644.0 Diferencia: -100.0
Mejor fitness en iteración 321: 5644.0 Diferencia: -64.0
Mejor fitness en iteración 322: 5644.0 Diferencia: -56.0
Mejor fitness en iteración 323: 5644.0 Diferencia: -80.0
Mejor fitness en iteración 324: 5644.0 Diferencia: -51.0
Mejor fitness en iteración 325: 5644.0 Diferencia: -61.0
Mejor fitness en iteración 326: 5644.0 Diferencia: -144.0
Mejor fitness en iteración 327: 5644.0 Diferencia: -94.0
Mejor fitness en iteración 328: 5644.0 Diferencia: -110.0
Mejor fitness en iteración 329: 5644.0 Diferencia: -48.0
Mejor fitness en iteración 330: 5644.0 Diferencia: -90.0
Mejor fitness en iteración 331: 5644.0 Diferencia: -158.0
Mejor fitness en iteración 332: 5644.0 Diferencia: -119.0
Mejor fitness en iteración 333: 5644.0 Diferencia: -82.0
Mejor fitness en iteración 334: 5644.0 Diferencia: -61.0
Mejor fitness en iteración 335: 5644.0 Diferencia: -63.0
Mejor fitness en iteración 336: 5644.0 Diferencia: -162.0
Mejor fitness en iteración 337: 5644.0 Diferencia: -89.0
Mejor fitness en iteración 338: 5644.0 Diferencia: -60.0
Mejor fitness en iteración 339: 5644.0 Diferencia: -90.0
Mejor fitness en iteración 340: 5644.0 Diferencia: -90.0
Mejor fitness en iteración 341: 5644.0 Diferencia: -82.0
Mejor fitness en iteración 342: 5644.0 Diferencia: -148.0
Mejor fitness en iteración 343: 5644.0 Diferencia: -138.0
Mejor fitness en iteración 344: 5644.0 Diferencia: -50.0
Mejor fitness en iteración 345: 5644.0 Diferencia: -38.0
Mejor fitness en iteración 346: 5644.0 Diferencia: -149.0
Mejor fitness en iteración 347: 5644.0 Diferencia: -110.0
Mejor fitness en iteración 348: 5644.0 Diferencia: -94.0
Mejor fitness en iteración 349: 5642.0 Diferencia: -122.0
Mejor fitness en iteración 350: 5642.0 Diferencia: -100.0
Mejor fitness en iteración 351: 5642.0 Diferencia: -56.0
Mejor fitness en iteración 352: 5642.0 Diferencia: -112.0
Mejor fitness en iteración 353: 5642.0 Diferencia: -98.0
Mejor fitness en iteración 354: 5642.0 Diferencia: -66.0
Mejor fitness en iteración 355: 5642.0 Diferencia: -118.0
Mejor fitness en iteración 356: 5642.0 Diferencia: -56.0
Mejor fitness en iteración 357: 5642.0 Diferencia: -54.0
Mejor fitness en iteración 358: 5642.0 Diferencia: -112.0
Mejor fitness en iteración 359: 5642.0 Diferencia: -44.0
Mejor fitness en iteración 360: 5642.0 Diferencia: -124.0
Mejor fitness en iteración 361: 5642.0 Diferencia: -96.0
Mejor fitness en iteración 362: 5640.0 Diferencia: -88.0
Mejor fitness en iteración 363: 5640.0 Diferencia: -60.0
Mejor fitness en iteración 364: 5640.0 Diferencia: -88.0
Mejor fitness en iteración 365: 5640.0 Diferencia: -200.0
Mejor fitness en iteración 366: 5640.0 Diferencia: -136.0
Mejor fitness en iteración 367: 5640.0 Diferencia: -62.0
Mejor fitness en iteración 368: 5640.0 Diferencia: -80.0
Mejor fitness en iteración 369: 5640.0 Diferencia: -96.0
Mejor fitness en iteración 370: 5640.0 Diferencia: -119.0
Mejor fitness en iteración 371: 5640.0 Diferencia: -140.0
Mejor fitness en iteración 372: 5640.0 Diferencia: -100.0
Mejor fitness en iteración 373: 5640.0 Diferencia: -94.0
Mejor fitness en iteración 374: 5640.0 Diferencia: -44.0
Mejor fitness en iteración 375: 5640.0 Diferencia: -97.0
Mejor fitness en iteración 376: 5640.0 Diferencia: -48.0
Mejor fitness en iteración 377: 5640.0 Diferencia: -136.0
Mejor fitness en iteración 378: 5640.0 Diferencia: -66.0
Mejor fitness en iteración 379: 5640.0 Diferencia: -100.0
Mejor fitness en iteración 380: 5640.0 Diferencia: -70.0
Mejor fitness en iteración 381: 5640.0 Diferencia: -229.0
Mejor fitness en iteración 382: 5640.0 Diferencia: -92.0
Mejor fitness en iteración 383: 5640.0 Diferencia: -92.0
Mejor fitness en iteración 384: 5640.0 Diferencia: -104.0
Mejor fitness en iteración 385: 5640.0 Diferencia: -60.0
Mejor fitness en iteración 386: 5640.0 Diferencia: -69.0
Mejor fitness en iteración 387: 5640.0 Diferencia: -62.0
Mejor fitness en iteración 388: 5640.0 Diferencia: -62.0
Mejor fitness en iteración 389: 5640.0 Diferencia: -94.0
Mejor fitness en iteración 390: 5640.0 Diferencia: -110.0
Mejor fitness en iteración 391: 5640.0 Diferencia: -5368.0
Mejor fitness en iteración 392: 5640.0 Diferencia: -58.0
Mejor fitness en iteración 393: 5640.0 Diferencia: -68.0
Mejor fitness en iteración 394: 5640.0 Diferencia: -56.0
Mejor fitness en iteración 395: 5640.0 Diferencia: -130.0
Mejor fitness en iteración 396: 5640.0 Diferencia: -94.0
Mejor fitness en iteración 397: 5640.0 Diferencia: -72.0
Mejor fitness en iteración 398: 5640.0 Diferencia: -150.0
Mejor fitness en iteración 399: 5640.0 Diferencia: -110.0
Mejor fitness en iteración 400: 5640.0 Diferencia: -116.0
Mejor fitness en iteración 401: 5640.0 Diferencia: -198.0
Mejor fitness en iteración 402: 5640.0 Diferencia: -83.0
Mejor fitness en iteración 403: 5640.0 Diferencia: -46.0
Mejor fitness en iteración 404: 5640.0 Diferencia: -88.0
Mejor fitness en iteración 405: 5640.0 Diferencia: -55.0
Mejor fitness en iteración 406: 5640.0 Diferencia: -58.0
Mejor fitness en iteración 407: 5640.0 Diferencia: -96.0
Mejor fitness en iteración 408: 5640.0 Diferencia: -164.0
Mejor fitness en iteración 409: 5640.0 Diferencia: -54.0
Mejor fitness en iteración 410: 5640.0 Diferencia: -148.0
Mejor fitness en iteración 411: 5640.0 Diferencia: -53.0
Mejor fitness en iteración 412: 5640.0 Diferencia: -148.0
Mejor fitness en iteración 413: 5640.0 Diferencia: -99.0
Mejor fitness en iteración 414: 5640.0 Diferencia: -5365.0
Mejor fitness en iteración 415: 5640.0 Diferencia: -48.0
Mejor fitness en iteración 416: 5640.0 Diferencia: -126.0
Mejor fitness en iteración 417: 5640.0 Diferencia: -124.0
Mejor fitness en iteración 418: 5640.0 Diferencia: -62.0
Mejor fitness en iteración 419: 5640.0 Diferencia: -56.0
Mejor fitness en iteración 420: 5640.0 Diferencia: -98.0
Mejor fitness en iteración 421: 5640.0 Diferencia: -44.0
Mejor fitness en iteración 422: 5640.0 Diferencia: -144.0
Mejor fitness en iteración 423: 5640.0 Diferencia: -95.0
Mejor fitness en iteración 424: 5640.0 Diferencia: -60.0
Mejor fitness en iteración 425: 5640.0 Diferencia: -89.0
Mejor fitness en iteración 426: 5640.0 Diferencia: -73.0
Mejor fitness en iteración 427: 5640.0 Diferencia: -89.0
Mejor fitness en iteración 428: 5640.0 Diferencia: -90.0
Mejor fitness en iteración 429: 5640.0 Diferencia: -90.0
Mejor fitness en iteración 430: 5640.0 Diferencia: -59.0
Mejor fitness en iteración 431: 5640.0 Diferencia: -91.0
Mejor fitness en iteración 432: 5640.0 Diferencia: -73.0
Mejor fitness en iteración 433: 5640.0 Diferencia: -56.0
Mejor fitness en iteración 434: 5640.0 Diferencia: -62.0
Mejor fitness en iteración 435: 5640.0 Diferencia: -55.0
Mejor fitness en iteración 436: 5640.0 Diferencia: -60.0
Mejor fitness en iteración 437: 5640.0 Diferencia: -56.0
Mejor fitness en iteración 438: 5640.0 Diferencia: -196.0
Mejor fitness en iteración 439: 5640.0 Diferencia: -138.0
Mejor fitness en iteración 440: 5640.0 Diferencia: -51.0
